Date,Entry,Option Strike,Option Initial Price,Option Type,Bought Delta,lot_size,Expiry Month,Target Delta,Options PNL,Option Close Date,Option Final Price,Option SL
01-11-2019,KOTAKBANK-I1640CE,1640,22.5,call,0.3651301,442.7577483,28-11-2019,0.35,9840.069576,28-11-2019,0.05,Expiry
29-11-2019,KOTAKBANK-I1680CE,1680,14.75,call,0.33266012,435.3233831,26-12-2019,0.35,-13098.8806,12-12-2019,44.25,Intraday SL Hit
27-12-2019,KOTAKBANK-I1760CE,1760,19.25,call,0.366014347,414.8148148,30-01-2020,0.35,7884.385185,30-01-2020,0.05,Expiry
31-01-2020,KOTAKBANK-I1740CE,1740,13,call,0.353615676,414.5323187,27-02-2020,0.35,5314.09706,27-02-2020,0.05,Expiry
28-02-2020,KOTAKBANK-I1680CE,1680,24,call,0.315594827,432.1121022,26-03-2020,0.35,10245.16189,26-03-2020,0.05,Expiry
27-03-2020,KOTAKBANK-I1460CE,1460,99.3,call,0.374394981,501.091664,30-04-2020,0.35,49235.51308,30-04-2020,0.05,Expiry
04-05-2020,KOTAKBANK-I1340CE,1340,43.95,call,0.352012127,547.709401,28-05-2020,0.35,23775.79124,28-05-2020,0.1,Expiry
29-05-2020,KOTAKBANK-I1280CE,1280,29.3,call,0.369421007,573.3005733,25-06-2020,0.35,-34267.32187,02-06-2020,87.9,Intraday SL Hit
26-06-2020,KOTAKBANK-I1440CE,1440,36,call,0.347514039,518.5377236,30-07-2020,0.35,18428.31216,30-07-2020,0.1,Expiry
31-07-2020,KOTAKBANK-I1440CE,1440,28.8,call,0.357546178,512.7453853,27-08-2020,0.35,14593.50278,27-08-2020,0.05,Expiry
28-08-2020,KOTAKBANK-I1560CE,1560,22.3,call,0.344811344,475.3658619,24-09-2020,0.35,10470.64616,24-09-2020,0.05,Expiry
25-09-2020,KOTAKBANK-I1340CE,1340,20.1,call,0.338470264,559.3511527,29-10-2020,0.35,-22935.63466,21-10-2020,60.3,Intraday SL Hit
30-10-2020,KOTAKBANK-I1640CE,1640,27.55,call,0.344230661,453.0597715,26-11-2020,0.35,-25462.86528,06-11-2020,82.65,Intraday SL Hit
27-11-2020,KOTAKBANK-I2020CE,2020,29.65,call,0.348379695,370.9493654,31-12-2020,0.35,10869.92925,31-12-2020,0.05,Expiry
01-01-2021,KOTAKBANK-I2120CE,2120,22.25,call,0.341768915,351.1940598,28-01-2021,0.35,7718.191852,28-01-2021,0.05,Expiry
29-01-2021,KOTAKBANK-I1820CE,1820,29.5,call,0.337716252,409.608239,25-02-2021,0.35,-24650.22382,02-02-2021,88.5,Intraday SL Hit
26-02-2021,KOTAKBANK-I1900CE,1900,41,call,0.354471484,390.8431044,25-03-2021,0.35,15844.58403,25-03-2021,0.05,Expiry
26-03-2021,KOTAKBANK-I1880CE,1880,30.35,call,0.364079494,393.9777684,29-04-2021,0.35,11817.75714,29-04-2021,0.05,Expiry
30-04-2021,KOTAKBANK-I1820CE,1820,42.9,call,0.358665328,401.4336918,27-05-2021,0.35,17029.01792,27-05-2021,0.05,Expiry
28-05-2021,KOTAKBANK-I1880CE,1880,30.45,call,0.349405544,388.8888889,24-06-2021,0.35,11703.61111,24-06-2021,0.05,Expiry
25-06-2021,KOTAKBANK-I1820CE,1820,24.25,call,0.339955196,403.6908881,29-07-2021,0.35,9671.222607,29-07-2021,0.05,Expiry
30-07-2021,KOTAKBANK-I1720CE,1720,17.35,call,0.357088789,422.5267097,26-08-2021,0.35,-14954.91036,04-08-2021,52.05,Intraday SL Hit
27-08-2021,KOTAKBANK-I1800CE,1800,17.8,call,0.328418731,408.6398132,30-09-2021,0.35,-14838.5289,03-09-2021,53.4,Intraday SL Hit
01-10-2021,KOTAKBANK-I2060CE,2060,44,call,0.366026927,351.749956,28-10-2021,0.35,-31573.07605,22-10-2021,132,Intraday SL Hit
29-10-2021,KOTAKBANK-I2120CE,2120,35.55,call,0.360937346,342.3903739,25-11-2021,0.35,12032.9673,25-11-2021,0.05,Expiry
26-11-2021,KOTAKBANK-I2040CE,2040,33,call,0.356173479,357.1428571,30-12-2021,0.35,11631.78571,30-12-2021,0.1,Expiry
31-12-2021,KOTAKBANK-I1860CE,1860,28.45,call,0.360925429,389.3647792,27-01-2022,0.35,-22597.95305,05-01-2022,85.35,Intraday SL Hit
28-01-2022,KOTAKBANK-I1960CE,1960,41.2,call,0.355108206,370.1060089,24-02-2022,0.35,15077.19354,24-02-2022,0.05,Expiry
25-02-2022,KOTAKBANK-I1940CE,1940,29.75,call,0.361402089,375.6876426,31-03-2022,0.35,11045.96807,31-03-2022,0.05,Expiry
01-04-2022,KOTAKBANK-I1840CE,1840,32.5,call,0.368989956,393.258427,28-04-2022,0.35,12633.23034,28-04-2022,0.05,Expiry
29-04-2022,KOTAKBANK-I1860CE,1860,29.95,call,0.337265965,391.4988814,26-05-2022,0.35,-8281.180089,26-05-2022,50.3,Expiry
27-05-2022,KOTAKBANK-I2040CE,2040,28.7,call,0.33127049,359.3429158,30-06-2022,0.35,10191.86345,30-06-2022,0.05,Expiry
01-07-2022,KOTAKBANK-I1740CE,1740,27.95,call,0.352456801,417.5365344,28-07-2022,0.35,-23807.09812,18-07-2022,83.85,Intraday SL Hit
29-07-2022,KOTAKBANK-I1880CE,1880,26.25,call,0.363739935,385.8875413,25-08-2022,0.35,10008.76516,25-08-2022,0.05,Expiry
26-08-2022,KOTAKBANK-I2000CE,2000,30.2,call,0.333814754,367.3094582,29-09-2022,0.35,10963.26905,29-09-2022,0.05,Expiry
30-09-2022,KOTAKBANK-I1880CE,1880,31.8,call,0.372018408,385.0385039,27-10-2022,0.35,12063.44884,27-10-2022,0.15,Expiry
28-10-2022,KOTAKBANK-I1960CE,1960,21.35,call,0.355352046,370.7627119,24-11-2022,0.35,7817.902542,24-11-2022,0.05,Expiry
25-11-2022,KOTAKBANK-I2020CE,2020,20.8,call,0.329292701,363.0705394,29-12-2022,0.35,7458.013485,29-12-2022,0.05,Expiry
27-01-2023,KOTAKBANK-I1780CE,1780,24.15,call,0.329963654,408.4014002,23-02-2023,0.35,9743.640607,23-02-2023,0.05,Expiry
31-03-2023,KOTAKBANK-I1780CE,1780,15.6,call,0.369479153,403.8073262,27-04-2023,0.35,-20273.55062,11-04-2023,65,Overnight SL Hit
28-04-2023,KOTAKBANK-I2000CE,2000,18.25,call,0.318950066,362.131402,25-05-2023,0.35,6524.521469,25-05-2023,0.05,Expiry
30-06-2023,KOTAKBANK-I1900CE,1900,19.4,call,0.326863185,379.8773539,27-07-2023,0.35,-15034.02616,20-07-2023,58.2,Intraday SL Hit
28-07-2023,KOTAKBANK-I1940CE,1940,20.45,call,0.322407176,373.9516,31-08-2023,0.35,7551.952562,31-08-2023,0.05,Expiry
01-09-2023,KOTAKBANK-I1820CE,1820,16,call,0.341455563,394.922426,28-09-2023,0.35,6235.627645,28-09-2023,0.05,Expiry
29-09-2023,KOTAKBANK-I1780CE,1780,21.2,call,0.35005479,403.1445273,26-10-2023,0.35,8440.838541,26-10-2023,0.05,Expiry
27-10-2023,KOTAKBANK-I1750CE,1750,17.8,call,0.365006353,410.5571848,30-11-2023,0.35,4332.199413,30-11-2023,7,Expiry
01-12-2023,KOTAKBANK-I1790CE,1790,20.5,call,0.355424715,400.0685832,28-12-2023,0.35,-16730.86815,05-12-2023,61.5,Intraday SL Hit
29-12-2023,KOTAKBANK-I1950CE,1950,30,call,0.353438659,367.6470588,25-01-2024,0.35,10900.55147,25-01-2024,0.05,Expiry
29-01-2024,KOTAKBANK-I1880CE,1880,25.4,call,0.3371111,383.4565872,29-02-2024,0.35,9623.034785,29-02-2024,0.05,Expiry
01-03-2024,KOTAKBANK-I1770CE,1770,22.1,call,0.358498946,405.3154223,28-03-2024,0.35,2051.909325,28-03-2024,16.65,Expiry
01-04-2024,KOTAKBANK-I1830CE,1830,19.7,call,0.356709262,391.2800447,25-04-2024,0.35,7611.37507,25-04-2024,0.05,Expiry
26-04-2024,KOTAKBANK-I1670CE,1670,32.65,call,0.348455378,433.517062,30-05-2024,0.35,7445.005264,30-05-2024,15,Expiry
31-05-2024,KOTAKBANK-I1740CE,1740,29.4,call,0.363144934,413.5893648,27-06-2024,0.35,-24805.43575,27-06-2024,88.2,Intraday SL Hit
28-06-2024,KOTAKBANK-I1860CE,1860,23.5,call,0.343963131,388.2202873,25-07-2024,0.35,9012.339859,25-07-2024,0.05,Expiry
01-01-2019,SBIN-I315CE,315,4.35,call,0.333494881,2327.901563,31-01-2019,0.35,9907.549052,31-01-2019,0.05,Expiry
01-02-2019,SBIN-I295CE,295,6.1,call,0.336496902,2476.999292,28-02-2019,0.35,14833.51026,28-02-2019,0.05,Expiry
01-03-2019,SBIN-I285CE,285,3.95,call,0.334527271,2565.04214,28-03-2019,0.35,-20669.10956,13-03-2019,11.85,Intraday SL Hit
29-03-2019,SBIN-I335CE,335,6.3,call,0.333453947,2182.725288,25-04-2019,0.35,13503.43,25-04-2019,0.05,Expiry
26-04-2019,SBIN-I325CE,325,7.65,call,0.369813861,2244.309073,30-05-2019,0.35,-35024.6874,20-05-2019,22.95,Intraday SL Hit
31-05-2019,SBIN-I365CE,365,6.45,call,0.370128621,1987.224982,27-06-2019,0.35,12589.07026,27-06-2019,0.05,Expiry
28-06-2019,SBIN-I375CE,375,5.7,call,0.379740185,1930.235765,25-07-2019,0.35,10794.84351,25-07-2019,0.05,Expiry
26-07-2019,SBIN-I360CE,360,6.3,call,0.338086608,2042.007001,29-08-2019,0.35,12632.87631,29-08-2019,0.05,Expiry
30-08-2019,SBIN-I285CE,285,7.35,call,0.344383192,2559.414991,26-09-2019,0.35,-38375.86837,20-09-2019,22.05,Intraday SL Hit
27-09-2019,SBIN-I295CE,295,8.2,call,0.338718569,2491.546539,31-10-2019,0.35,-27460.58017,31-10-2019,18.95,Expiry
01-11-2019,SBIN-I325CE,325,8.9,call,0.369431444,2232.142857,28-11-2019,0.35,-32410.71429,28-11-2019,23.1,Expiry
29-11-2019,SBIN-I355CE,355,6.85,call,0.360712501,2047.382276,26-12-2019,0.35,13780.9301,26-12-2019,0.05,Expiry
27-12-2019,SBIN-I355CE,355,5.35,call,0.328222084,2075.919336,30-01-2020,0.35,10890.27284,30-01-2020,0.05,Expiry
31-01-2020,SBIN-I335CE,335,3.3,call,0.330216309,2201.257862,27-02-2020,0.35,7080.345912,27-02-2020,0.05,Expiry
28-02-2020,SBIN-I320CE,320,9.5,call,0.341096376,2300.739523,26-03-2020,0.35,21522.26787,26-03-2020,0.05,Expiry
27-03-2020,SBIN-I210CE,210,18,call,0.340891781,3586.984371,30-04-2020,0.35,63738.91878,30-04-2020,0.05,Expiry
04-05-2020,SBIN-I190CE,190,8.7,call,0.351923484,3905.160391,28-05-2020,0.35,33437.93584,28-05-2020,0.05,Expiry
29-05-2020,SBIN-I170CE,170,5.7,call,0.382714388,4342.431762,25-06-2020,0.35,-50493.79653,05-06-2020,17.1,Intraday SL Hit
26-06-2020,SBIN-I200CE,200,6.45,call,0.341171552,3789.929616,30-07-2020,0.35,24009.20411,30-07-2020,0.05,Expiry
31-07-2020,SBIN-I205CE,205,5.85,call,0.340592057,3663.003663,27-08-2020,0.35,-19481.68498,27-08-2020,11,Expiry
28-08-2020,SBIN-I240CE,240,4.8,call,0.359921569,3105.590062,24-09-2020,0.35,14600.93168,24-09-2020,0.05,Expiry
25-09-2020,SBIN-I195CE,195,4.45,call,0.369511857,3841.931943,29-10-2020,0.35,-34877.05818,12-10-2020,13.35,Intraday SL Hit
30-10-2020,SBIN-I200CE,200,6.65,call,0.384250044,3684.210526,26-11-2020,0.35,-50724.21053,05-11-2020,20.15,Overnight SL Hit
27-11-2020,SBIN-I265CE,265,5.6,call,0.329950444,2866.502867,31-12-2020,0.35,-32746.92875,09-12-2020,16.8,Intraday SL Hit
01-01-2021,SBIN-I300CE,300,5.15,call,0.327629998,2508.51102,28-01-2021,0.35,-26354.41677,13-01-2021,15.45,Intraday SL Hit
29-01-2021,SBIN-I300CE,300,10.1,call,0.355590618,2484.913028,25-02-2021,0.35,-51199.14803,02-02-2021,30.3,Intraday SL Hit
26-02-2021,SBIN-I420CE,420,11.3,call,0.343193738,1789.13738,25-03-2021,0.35,19924.72843,25-03-2021,0.05,Expiry
26-03-2021,SBIN-I385CE,385,7.4,call,0.332994017,1952.580195,29-04-2021,0.35,14205.99721,29-04-2021,0.05,Expiry
30-04-2021,SBIN-I370CE,370,10.6,call,0.370002367,1987.507098,27-05-2021,0.35,-42977.85349,21-05-2021,31.8,Intraday SL Hit
28-05-2021,SBIN-I445CE,445,9.6,call,0.353993272,1657.981999,24-06-2021,0.35,15673.73283,24-06-2021,0.05,Expiry
25-06-2021,SBIN-I455CE,455,6.3,call,0.346651499,1632.653061,29-07-2021,0.35,10100.40816,29-07-2021,0.05,Expiry
30-07-2021,SBIN-I455CE,455,8.05,call,0.342864242,1619.620546,26-08-2021,0.35,12825.7751,26-08-2021,0.05,Expiry
27-08-2021,SBIN-I435CE,435,5.6,call,0.354777162,1701.09356,30-09-2021,0.35,-19433.29283,15-09-2021,16.8,Intraday SL Hit
01-10-2021,SBIN-I475CE,475,10.9,call,0.347158808,1546.619532,28-10-2021,0.35,-34390.6319,20-10-2021,32.7,Intraday SL Hit
29-10-2021,SBIN-I530CE,530,18.2,call,0.337401687,1388.888889,25-11-2021,0.35,24954.86111,25-11-2021,0.05,Expiry
26-11-2021,SBIN-I495CE,495,8.85,call,0.352829881,1489.361702,30-12-2021,0.35,12973.82979,30-12-2021,0.05,Expiry
31-12-2021,SBIN-I480CE,480,7.25,call,0.358234548,1521.408389,27-01-2022,0.35,-22501.63008,05-01-2022,21.75,Intraday SL Hit
28-01-2022,SBIN-I545CE,545,16.2,call,0.362798546,1338.176257,24-02-2022,0.35,21394.09291,24-02-2022,0.05,Expiry
25-02-2022,SBIN-I505CE,505,9.85,call,0.361664665,1447.028424,31-03-2022,0.35,14037.62274,31-03-2022,0.05,Expiry
01-04-2022,SBIN-I530CE,530,8.55,call,0.339227078,1376.733209,28-04-2022,0.35,11583.83322,28-04-2022,0.05,Expiry
29-04-2022,SBIN-I515CE,515,10.5,call,0.349498926,1411.717253,26-05-2022,0.35,14603.50913,26-05-2022,0.05,Expiry
27-05-2022,SBIN-I490CE,490,8.75,call,0.341368983,1495.726496,30-06-2022,0.35,12881.19658,30-06-2022,0.05,Expiry
01-07-2022,SBIN-I485CE,485,7.75,call,0.366722719,1494.449189,28-07-2022,0.35,-23627.24167,20-07-2022,23.25,Intraday SL Hit
29-07-2022,SBIN-I550CE,550,10.3,call,0.334703744,1327.014218,25-08-2022,0.35,13464.54976,25-08-2022,0.05,Expiry
26-08-2022,SBIN-I550CE,550,8.15,call,0.332804205,1334.604385,29-09-2022,0.35,-22189.13251,14-09-2022,24.45,Intraday SL Hit
30-09-2022,SBIN-I550CE,550,10.55,call,0.365863542,1316.903396,27-10-2022,0.35,-28342.39488,25-10-2022,31.65,Intraday SL Hit
28-10-2022,SBIN-I595CE,595,11.55,call,0.340987139,1223.776224,24-11-2022,0.35,-7018.968531,24-11-2022,17,Expiry
25-11-2022,SBIN-I635CE,635,6.1,call,0.340268355,1153.212521,29-12-2022,0.35,6906.01318,29-12-2022,0.05,Expiry
27-01-2023,SBIN-I560CE,560,16.6,call,0.36884436,1291.751246,23-02-2023,0.35,21163.40653,23-02-2023,0.05,Expiry
24-02-2023,SBIN-I545CE,545,6.45,call,0.335683645,1342.281879,30-03-2023,0.35,-17661.74497,03-03-2023,19.35,Intraday SL Hit
31-03-2023,SBIN-I540CE,540,6.5,call,0.362288522,1338.560092,27-04-2023,0.35,-17749.30682,25-04-2023,19.5,Intraday SL Hit
28-04-2023,SBIN-I595CE,595,5.8,call,0.361396903,1215.066829,25-05-2023,0.35,6915.552855,25-05-2023,0.05,Expiry
30-06-2023,SBIN-I590CE,590,6.1,call,0.352766539,1223.027868,27-07-2023,0.35,-15219.35878,04-07-2023,18.3,Intraday SL Hit
28-07-2023,SBIN-I640CE,640,10.45,call,0.335842634,1136.363636,31-08-2023,0.35,11698.86364,31-08-2023,0.05,Expiry
01-09-2023,SBIN-I585CE,585,6.6,call,0.373419931,1229.148376,28-09-2023,0.35,-16549.25373,14-09-2023,19.8,Intraday SL Hit
29-09-2023,SBIN-I615CE,615,7.25,call,0.366992622,1169.981615,26-10-2023,0.35,8338.458967,26-10-2023,0.05,Expiry
27-10-2023,SBIN-I580CE,580,7.4,call,0.359624274,1246.882793,30-11-2023,0.35,9071.695761,30-11-2023,0.05,Expiry
01-12-2023,SBIN-I590CE,590,6.15,call,0.330438768,1225.061253,28-12-2023,0.35,-15369.61848,05-12-2023,18.45,Intraday SL Hit
29-12-2023,SBIN-I660CE,660,14.4,call,0.362402186,1090.852423,25-01-2024,0.35,15496.1041,25-01-2024,0.05,Expiry
29-01-2024,SBIN-I645CE,645,14.55,call,0.349039046,1121.435437,29-02-2024,0.35,-34022.66902,08-02-2024,44.3,Overnight SL Hit
01-03-2024,SBIN-I795CE,795,17,call,0.332745363,909.1499448,28-03-2024,0.35,15255.0815,28-03-2024,0.05,Expiry
01-04-2024,SBIN-I780CE,780,10.15,call,0.33020391,923.9094569,25-04-2024,0.35,-19130.46921,25-04-2024,30.45,Intraday SL Hit
26-04-2024,SBIN-I830CE,830,15.6,call,0.351898088,871.7310087,30-05-2024,0.35,13418.99128,30-05-2024,0.05,Expiry
31-05-2024,SBIN-I855CE,855,27.1,call,0.362857915,841.0934214,27-06-2024,0.35,22523.22019,27-06-2024,0.05,Expiry
28-06-2024,SBIN-I880CE,880,12.5,call,0.350938817,824.9852681,25-07-2024,0.35,10167.53094,25-07-2024,0.05,Expiry
01-01-2019,BHARTIARTL-I333.5CE,333.5,1.126571536,call,0.380745616,2174.926208,31-01-2019,0.35,2326.719377,31-01-2019,0.045062861,Expiry
01-02-2019,BHARTIARTL-I324.45CE,324.45,1.396948705,call,0.344264966,2248.273647,28-02-2019,0.35,3006.98895,28-02-2019,0.045062861,Expiry
01-03-2019,BHARTIARTL-I324.45CE,324.45,0.856194368,call,0.296866817,2272.727273,28-03-2019,0.35,-3969.628432,11-03-2019,2.568583103,Intraday SL Hit
29-03-2019,BHARTIARTL-I342.45CE,342.45,1.577200151,call,0.387902211,2110.022607,25-04-2019,0.35,-6788.973069,02-04-2019,4.731600453,Intraday SL Hit
26-04-2019,BHARTIARTL-I342.45CE,342.45,5.791266793,call,0.327867039,2152.190623,30-05-2019,0.35,12232.58836,30-05-2019,0.049078532,Expiry
31-05-2019,BHARTIARTL-I363.2CE,363.2,4.515224957,call,0.337998303,2011.205287,27-06-2019,0.35,8890.539788,27-06-2019,0.049078532,Expiry
28-06-2019,BHARTIARTL-I363.2CE,363.2,3.631811379,call,0.319499918,2019.619158,25-07-2019,0.35,7161.415935,25-07-2019,0.049078532,Expiry
26-07-2019,BHARTIARTL-I353.35CE,353.35,4.515224957,call,0.304041517,2098.635887,29-08-2019,0.35,-19330.65879,05-08-2019,13.54567487,Intraday SL Hit
30-08-2019,BHARTIARTL-I363.2CE,363.2,4.564303489,call,0.317606337,2020.493578,26-09-2019,0.35,9029.76994,26-09-2019,0.049078532,Expiry
27-09-2019,BHARTIARTL-I373CE,373,5.889423857,call,0.332715794,1973.498731,31-10-2019,0.35,-23710.45184,10-10-2019,17.66827157,Intraday SL Hit
01-11-2019,BHARTIARTL-I387.7CE,387.7,9.521235236,call,0.378101578,1867.662753,28-11-2019,0.35,-36276.21109,18-11-2019,28.56370571,Intraday SL Hit
29-11-2019,BHARTIARTL-I461.35CE,461.35,10.01202056,call,0.33237926,1585.324425,26-12-2019,0.35,-32379.4935,02-12-2019,30.03606167,Intraday SL Hit
27-12-2019,BHARTIARTL-I480.95CE,480.95,4.907853214,call,0.321465273,1534.919417,30-01-2020,0.35,-15367.64475,17-01-2020,14.72355964,Intraday SL Hit
31-01-2020,BHARTIARTL-I520.25CE,520.25,8.490586061,call,0.360792964,1409.44327,27-02-2020,0.35,-24412.67874,06-02-2020,25.47175818,Intraday SL Hit
28-02-2020,BHARTIARTL-I549.7CE,549.7,7.656251014,call,0.347277626,1339.841133,26-03-2020,0.35,9889.918392,26-03-2020,0.196314129,Expiry
27-03-2020,BHARTIARTL-I471.15CE,471.15,27.04227121,call,0.399519128,1555.209953,30-04-2020,0.35,-10785.82796,30-04-2020,33.37340186,Expiry
04-05-2020,BHARTIARTL-I559.5CE,559.5,19.58233433,call,0.346627525,1319.883096,28-05-2020,0.35,25522.50243,28-05-2020,0.049078532,Expiry
29-05-2020,BHARTIARTL-I579.15CE,579.15,8.735978721,call,0.364604242,1272.95872,25-06-2020,0.35,10946.23519,25-06-2020,0.049078532,Expiry
26-06-2020,BHARTIARTL-I598.75CE,598.75,9.717549364,call,0.344097195,1250.446588,30-07-2020,0.35,11967.7799,30-07-2020,0.049078532,Expiry
31-07-2020,BHARTIARTL-I588.95CE,588.95,8.637821657,call,0.342639621,1261.034048,27-08-2020,0.35,10721.15274,27-08-2020,0.049078532,Expiry
28-08-2020,BHARTIARTL-I549.7CE,549.7,10.45372735,call,0.367407878,1338.944147,24-09-2020,0.35,13790.61693,24-09-2020,0.049078532,Expiry
25-09-2020,BHARTIARTL-I471.15CE,471.15,9.079528446,call,0.347328717,1590.909091,29-10-2020,0.35,14221.39703,29-10-2020,0.049078532,Expiry
30-10-2020,BHARTIARTL-I461.35CE,461.35,9.030449914,call,0.329546265,1617.375231,26-11-2020,0.35,14299.22538,26-11-2020,0.098157064,Expiry
27-11-2020,BHARTIARTL-I490.8CE,490.8,9.6193923,call,0.371739528,1507.321275,31-12-2020,0.35,-29579.00991,17-12-2020,28.8581769,Intraday SL Hit
01-01-2021,BHARTIARTL-I539.85CE,539.85,9.472156704,call,0.373270859,1359.487279,28-01-2021,0.35,-26269.64415,12-01-2021,28.41647011,Intraday SL Hit
29-01-2021,BHARTIARTL-I579.15CE,579.15,15.36158056,call,0.373470591,1267.541874,25-02-2021,0.35,-39721.75109,03-02-2021,46.08474168,Intraday SL Hit
26-02-2021,BHARTIARTL-I588.95CE,588.95,11.92608331,call,0.327853911,1264.222503,25-03-2021,0.35,14863.78402,25-03-2021,0.049078532,Expiry
26-03-2021,BHARTIARTL-I559.5CE,559.5,5.104167343,call,0.325898698,1337.792642,29-04-2021,0.35,6693.720872,29-04-2021,0.049078532,Expiry
30-04-2021,BHARTIARTL-I559.5CE,559.5,8.147036336,call,0.365434832,1305.604775,27-05-2021,0.35,10465.72351,27-05-2021,0.049078532,Expiry
28-05-2021,BHARTIARTL-I549.7CE,549.7,6.527444775,call,0.334512284,1334.604385,24-06-2021,0.35,8558.285428,24-06-2021,0.049078532,Expiry
25-06-2021,BHARTIARTL-I559.5CE,559.5,5.644031196,call,0.360355771,1309.635173,29-07-2021,0.35,7252.787833,29-07-2021,0.049078532,Expiry
30-07-2021,BHARTIARTL-I588.95CE,588.95,5.791266793,call,0.350689882,1239.486498,26-08-2021,0.35,-14643.52188,05-08-2021,17.37380038,Intraday SL Hit
27-08-2021,BHARTIARTL-I618.4CE,618.4,8.637821657,call,0.349037244,1189.565808,30-09-2021,0.35,-20961.5249,31-08-2021,25.91346497,Intraday SL Hit
01-10-2021,BHARTIARTL-I701.8CE,701.8,19.4,call,0.360160664,1036.26943,28-10-2021,0.35,19850.25907,28-10-2021,0.05,Expiry
29-10-2021,BHARTIARTL-I715CE,715,17.5,call,0.338246824,1020.705745,25-11-2021,0.35,-36542.28638,24-11-2021,52.6,Overnight SL Hit
26-11-2021,BHARTIARTL-I770CE,770,14.45,call,0.347946601,951.2808317,30-12-2021,0.35,13560.50826,30-12-2021,0.05,Expiry
31-12-2021,BHARTIARTL-I710CE,710,10.1,call,0.357713761,1022.718971,27-01-2022,0.35,10174.51969,27-01-2022,0.05,Expiry
28-01-2022,BHARTIARTL-I740CE,740,19.65,call,0.380854063,976.2900976,24-02-2022,0.35,18942.95676,24-02-2022,0.05,Expiry
25-02-2022,BHARTIARTL-I720CE,720,9.05,call,0.346514599,1015.965167,31-03-2022,0.35,-18756.74891,29-03-2022,27.15,Intraday SL Hit
01-04-2022,BHARTIARTL-I790CE,790,8.8,call,0.32997807,923.4828496,28-04-2022,0.35,7998.746702,28-04-2022,0.05,Expiry
29-04-2022,BHARTIARTL-I770CE,770,11.05,call,0.334434843,945.9459459,26-05-2022,0.35,10300.40541,26-05-2022,0.05,Expiry
27-05-2022,BHARTIARTL-I710CE,710,12.6,call,0.37756988,1021.89781,30-06-2022,0.35,12695.54745,30-06-2022,0.05,Expiry
01-07-2022,BHARTIARTL-I700CE,700,9.05,call,0.340448244,1040.118871,28-07-2022,0.35,9266.419019,28-07-2022,0.05,Expiry
29-07-2022,BHARTIARTL-I700CE,700,11.8,call,0.377392443,1032.524522,25-08-2022,0.35,-24854.9303,18-08-2022,35.4,Intraday SL Hit
26-08-2022,BHARTIARTL-I760CE,760,10.8,call,0.365331137,957.3304158,29-09-2022,0.35,-21091.90372,20-09-2022,32.4,Intraday SL Hit
30-09-2022,BHARTIARTL-I830CE,830,12.6,call,0.334012293,875.4377189,27-10-2022,0.35,10876.0005,27-10-2022,0.05,Expiry
28-10-2022,BHARTIARTL-I850CE,850,9.65,call,0.333862775,854.1793777,24-11-2022,0.35,8117.266626,24-11-2022,0.05,Expiry
25-11-2022,BHARTIARTL-I880CE,880,8.65,call,0.347877828,826.446281,29-12-2022,0.35,7035.53719,29-12-2022,0.05,Expiry
27-01-2023,BHARTIARTL-I800CE,800,9.45,call,0.33924499,904.9188805,23-02-2023,0.35,8420.270183,23-02-2023,0.05,Expiry
31-03-2023,BHARTIARTL-I770CE,770,9.05,call,0.373498436,932.7115256,27-04-2023,0.35,-6715.98934,27-04-2023,16,Expiry
28-04-2023,BHARTIARTL-I810CE,810,10.75,call,0.384510593,884.6202452,25-05-2023,0.35,-3093.959307,25-05-2023,14,Expiry
26-05-2023,BHARTIARTL-I840CE,840,9.7,call,0.384176707,855.7457213,29-06-2023,0.35,-16933.49633,27-06-2023,29.1,Intraday SL Hit
30-06-2023,BHARTIARTL-I900CE,900,11.75,call,0.37962821,795.4545455,27-07-2023,0.35,9212.954545,27-07-2023,0.05,Expiry
28-07-2023,BHARTIARTL-I920CE,920,16.35,call,0.358323486,782.0355268,31-08-2023,0.35,12618.92526,31-08-2023,0.05,Expiry
01-09-2023,BHARTIARTL-I890CE,890,7.25,call,0.311889325,809.8571181,28-09-2023,0.35,-11977.78678,13-09-2023,21.75,Intraday SL Hit
29-09-2023,BHARTIARTL-I950CE,950,9.5,call,0.34753234,755.1240561,26-10-2023,0.35,7063.807983,26-10-2023,0.05,Expiry
27-10-2023,BHARTIARTL-I940CE,940,10.4,call,0.358347571,764.3173009,30-11-2023,0.35,-16215.75586,21-11-2023,31.2,Intraday SL Hit
01-12-2023,BHARTIARTL-I1040CE,1040,10,call,0.314163965,691.6996047,28-12-2023,0.35,6812.895257,28-12-2023,0.05,Expiry
29-12-2023,BHARTIARTL-I1050CE,1050,18.35,call,0.381214982,679.908698,25-01-2024,0.35,-25451.7022,15-01-2024,55.05,Intraday SL Hit
29-01-2024,BHARTIARTL-I1190CE,1190,24.5,call,0.358890617,602.6430201,29-02-2024,0.35,14586.67298,29-02-2024,0.05,Expiry
01-03-2024,BHARTIARTL-I1160CE,1160,18.5,call,0.318134002,620.3473945,28-03-2024,0.35,-24477.04715,07-03-2024,57.2,Overnight SL Hit
01-04-2024,BHARTIARTL-I1250CE,1250,15.5,call,0.335302627,573.7704918,25-04-2024,0.35,-18142.62295,22-04-2024,46.5,Intraday SL Hit
26-04-2024,BHARTIARTL-I1370CE,1370,20.9,call,0.333860446,527.5056518,30-05-2024,0.35,7105.237378,30-05-2024,7.15,Expiry
