Date,Entry,Strike,Initial Price,Option Type,Bought Delta,Lot,Expiry Month,Target Delta,Open,Exit Price,Exit Delta,PNL,Exit Date
2019-04-08,RELIANCE-I1347.25CE,1347.25,24.76524209903668,call,0.44450629568211336,527.1084337349398,2019-04-25,0.45,0,41.11030188440088,0.7690205597935721,-8962.854410872746,2019-04-18
2019-04-18,RELIANCE-I1386.85PE,1386.85,31.74904037096501,put,-0.4847127336181768,505.050505050505,2019-04-25,0.45,0,26.696930982761536,-1.0,2256.3887245788915,2019-04-25
2019-04-26,RELIANCE-I1386.85PE,1386.85,55.91991665962482,put,-0.4399094853287405,503.1627372052904,2019-05-30,0.45,1,78.01051261196552,-0.6331857021469411,-11789.052739749586,2019-05-07
2019-05-07,RELIANCE-I1367.05CE,1367.05,36.65255830657428,call,0.4406369961207341,521.6095380029806,2019-05-30,0.45,0,24.76524209903668,0.30437995475193347,5880.176410161729,2019-05-20
2019-05-20,RELIANCE-I1327.4PE,1327.4,45.86522836741592,put,-0.4677650148766858,526.8902186594407,2019-05-30,0.45,0,8.766895703058983,-0.0,19258.897291450474,2019-05-30
2019-05-31,RELIANCE-I1327.4PE,1327.4,38.63377767449721,put,-0.44861459807389,526.2762198330953,2019-06-27,0.45,1,42.447624957748864,-0.5347832001806611,-2433.8492720110376,2019-06-07
2019-06-07,RELIANCE-I1327.4CE,1327.4,21.39716917356769,call,0.46521679981933894,533.9435545385202,2019-06-27,0.45,0,0.0495304841980733,0.0,11283.920812322176,2019-06-27
2019-06-28,RELIANCE-I1268CE,1268.0,36.94974121176271,call,0.48633713046358407,558.3250249252243,2019-07-25,0.45,1,34.671338938651346,0.5960735895726734,872.2105923230786,2019-07-03
2019-07-03,RELIANCE-I1287.8PE,1287.8,37.39551556954538,put,-0.4869076484646968,546.0218408736349,2019-07-25,0.45,0,57.752544574953525,-0.635770382758921,-11634.911641807485,2019-07-08
2019-07-08,RELIANCE-I1268CE,1268.0,19.06923641625824,call,0.45705475388922273,558.9045470877081,2019-07-25,0.45,0,26.548339530167315,0.577418492975396,-4435.06344473738,2019-07-10
2019-07-10,RELIANCE-I1268PE,1268.0,27.241766308940345,put,-0.42258150702460395,548.1168271865947,2019-07-25,0.45,0,27.241766308940345,-0.49435915624548593,0.0,2019-07-18
2019-07-18,RELIANCE-I1268CE,1268.0,17.43473043772182,call,0.5056408437545141,552.9444290848769,2019-07-25,0.45,0,7.677225050701369,0.6088354052197836,5256.503086611126,2019-07-23
2019-07-23,RELIANCE-I1268PE,1268.0,13.373230733479804,put,-0.3911645947802164,549.0196078431372,2019-07-25,0.45,0,46.80630756717932,-1.0,-18685.812197407275,2019-07-25
2019-07-26,RELIANCE-I1248.15CE,1248.15,23.57651047828292,call,0.436821583978825,575.1848808545604,2019-08-29,0.45,1,8.56877376626669,0.17335990684396985,8447.328437715296,2019-08-09
2019-08-09,RELIANCE-I1149.1PE,1149.1,32.69011957072841,put,-0.40654496732876316,602.9285099052541,2019-08-29,0.45,0,0.0990609683961467,-0.0,19452.38308170432,2019-08-29
2019-08-30,RELIANCE-I1248.15PE,1248.15,41.80372866317391,put,-0.44083410359587644,558.793007104654,2019-09-26,0.45,1,69.88751320348149,-0.665010372434455,-16317.14526325688,2019-09-03
2019-09-03,RELIANCE-I1228.35CE,1228.35,23.180266604698325,call,0.4153364406973666,583.3333333333334,2019-09-26,0.45,0,28.579089382288323,0.719120442807176,-3451.2428635182564,2019-09-20
2019-09-20,RELIANCE-I1248.15PE,1248.15,18.47487060588136,put,-0.43467015151149413,558.3472920156337,2019-09-26,0.45,0,0.0495304841980733,-0.0,10184.308269560299,2019-09-26
2019-09-27,RELIANCE-I1307.6PE,1307.6,58.79268474311306,put,-0.45541842794639603,535.5776587605203,2019-10-31,0.45,1,1.684036462734494,-0.010984335000887252,30262.216333453758,2019-10-24
2019-10-24,RELIANCE-I1446.3CE,1446.3,14.01712702805476,call,0.4460242763105501,487.8048780487805,2019-10-31,0.45,0,10.252810229001184,0.39075219865137084,1717.8621592600082,2019-10-25
2019-10-25,RELIANCE-I1426.5PE,1426.5,25.359607909413555,put,-0.4677118520468469,490.11027481183265,2019-10-31,0.45,0,0.0495304841980733,-0.0,12280.196204372873,2019-10-31
2019-11-01,RELIANCE-I1446.3PE,1446.3,40.515936074024,put,-0.4256562997593847,480.71970607423685,2019-11-28,0.45,1,47.05395998816968,-0.549646960023835,-3563.9226812741376,2019-11-11
2019-11-11,RELIANCE-I1446.3CE,1446.3,20.307498521210075,call,0.4503530399761651,490.5395935529082,2019-11-28,0.45,0,34.671338938651346,0.626099052752708,-7315.7254060461955,2019-11-15
2019-11-15,RELIANCE-I1466.1PE,1466.1,32.69011957072841,put,-0.46757104848426967,477.2130756382725,2019-11-28,0.45,0,0.0495304841980733,-0.0,15420.278017647852,2019-11-28
2019-11-29,RELIANCE-I1545.35PE,1545.35,28.67815035068447,put,-0.4345587696023807,450.7405022537025,2019-12-26,0.45,1,34.17603409667061,-0.4292133193063014,-2761.4281476637398,2019-12-06
2019-12-06,RELIANCE-I1585CE,1585.0,21.099986268379247,call,0.42764274521960166,450.1607717041801,2019-12-26,0.45,0,25.55772984620585,0.684052561322856,-2216.736023974737,2019-12-19
2019-12-19,RELIANCE-I1604.8PE,1604.8,23.774632415075207,put,-0.42848251751627103,433.89326225748465,2019-12-26,0.45,0,68.84737303532195,-0.9557670563002543,-19958.639107621337,2019-12-24
2019-12-24,RELIANCE-I1545.35CE,1545.35,2.8727680834882543,call,0.4985281665553996,453.29447952080295,2019-12-26,0.45,0,0.0495304841980733,0.0,1266.5114000513663,2019-12-26
2019-12-27,RELIANCE-I1585CE,1585.0,18.52440109007944,call,0.4286342489516709,453.80875202593194,2020-01-30,0.45,1,17.533791406117967,0.3985086601915414,285.912111053256,2020-01-10
2020-01-10,RELIANCE-I1545.35PE,1545.35,39.72344832685483,put,-0.4587644406060582,452.5325661828878,2020-01-30,0.45,0,35.315235233226296,-0.5893226181322514,1655.2855031964334,2020-01-23
2020-01-23,RELIANCE-I1545.35CE,1545.35,8.71736521886091,call,0.41067738186774855,457.8155657292348,2020-01-30,0.45,0,0.0495304841980733,0.0,3928.133449537327,2020-01-30
2020-01-31,RELIANCE-I1426.5CE,1426.5,51.70982550278858,call,0.48048039558119054,496.45390070921985,2020-02-27,0.45,1,38.63377767449721,0.6526160262656389,6043.140608200679,2020-02-06
2020-02-06,RELIANCE-I1446.3PE,1446.3,34.17603409667061,put,-0.4268504683341562,481.0996563573883,2020-02-27,0.45,0,37.34598508534731,-0.7983166069010823,-1869.1545198266756,2020-02-25
2020-02-25,RELIANCE-I1426.5CE,1426.5,6.240841008957242,call,0.437411697035841,492.5761733868131,2020-02-27,0.45,0,0.0495304841980733,0.0,3018.707175342573,2020-02-27
2020-02-28,RELIANCE-I1347.25CE,1347.25,39.822509295250974,call,0.4586617863646686,527.8636603574391,2020-03-26,0.45,1,0.7924877471691736,8.252604369495513e-26,20388.138228158,2020-03-25
2020-03-25,RELIANCE-I1069.85PE,1069.85,24.022284836065573,put,-0.4402047204238603,652.4373194146705,2020-03-26,0.45,0,26.2016261407808,-1.0,-1749.5631374206198,2020-03-26
2020-03-27,RELIANCE-I1069.85PE,1069.85,89.15487155653203,put,-0.46500519223034525,656.5372350403301,2020-04-30,0.45,1,0.0495304841980733,-0.0,57915.31414026323,2020-04-30
2020-05-04,RELIANCE-I1426.5PE,1426.5,86.87646928342066,put,-0.44194455788729115,487.99191327686566,2020-05-28,0.45,1,41.605606726381616,-0.30226782334244273,21464.832693965433,2020-05-12
2020-05-12,RELIANCE-I1525.55CE,1525.55,40.466405589825925,call,0.42294268271699254,470.85729660646416,2020-05-28,0.45,0,0.05,0.0,18839.585022533458,2020-05-28
2020-05-29,RELIANCE-I1466.1PE,1466.1,58.75,put,-0.4547101075359705,476.8554787288395,2020-06-25,0.45,1,10.4,-0.1538414926956601,22726.216832998398,2020-06-12
2020-06-12,RELIANCE-I1620CE,1620.0,36.0,call,0.4380988776302802,440.52863436123346,2020-06-25,0.45,0,50.2,0.49657453383561645,-6635.242290748901,2020-06-15
2020-06-15,RELIANCE-I1604.8PE,1604.8,48.0,put,-0.4529735082719351,434.4048653344917,2020-06-25,0.45,0,0.05,-0.0,20620.981754995653,2020-06-25
2020-06-26,RELIANCE-I1743.45PE,1743.45,93.2,put,-0.44330930786042955,400.04571951080123,2020-07-30,0.45,1,30.0,-0.2521798792632187,24790.03314664533,2020-07-15
2020-07-15,RELIANCE-I1880CE,1880.0,60.85,call,0.44267796317148234,380.08361839604714,2020-07-30,0.45,0,115.0,0.7692654564894712,-21249.9049790954,2020-07-21
2020-07-21,RELIANCE-I1960PE,1960.0,49.1,put,-0.4369636512932381,354.6099290780142,2020-07-30,0.45,0,0.05,-0.0,17219.326241134753,2020-07-30
2020-07-31,RELIANCE-I2060PE,2060.0,75.3,put,-0.44333137806514994,338.1642512077295,2020-08-27,0.45,1,50.15,-0.3112357138548896,8080.603864734299,2020-08-04
2020-08-04,RELIANCE-I2220CE,2220.0,75.5,call,0.44348753092554527,324.3067942273391,2020-08-27,0.45,0,66.95,0.40022883819750577,2310.8480622669053,2020-08-05
2020-08-05,RELIANCE-I2120PE,2120.0,84.0,put,-0.441452440413248,328.17627754336615,2020-08-27,0.45,0,7.55,-0.3835886982333797,24788.63103609939,2020-08-26
2020-08-26,RELIANCE-I2140CE,2140.0,13.5,call,0.46104072748095426,328.0224929709466,2020-08-27,0.45,0,0.05,0.0,4367.455482661669,2020-08-27
2020-08-28,RELIANCE-I2180CE,2180.0,62.1,call,0.4455962439717191,330.812854442344,2020-09-24,0.45,1,68.45,0.49796379228407855,-2532.5378071833657,2020-09-09
2020-09-09,RELIANCE-I2160PE,2160.0,64.85,put,-0.46210990918730344,323.5423262693258,2020-09-24,0.45,0,0.05,-0.0,20755.56377250352,2020-09-24
2020-09-25,RELIANCE-I2280CE,2280.0,71.95,call,0.4406113749900301,318.5365520693499,2020-10-29,0.45,1,75.85,0.5364762861142978,-1713.0895770289594,2020-10-14
2020-10-14,RELIANCE-I2280PE,2280.0,71.0,put,-0.4635237138857023,306.61410424879546,2020-10-29,0.45,0,130.0,-0.6762601946202015,-18706.526500219014,2020-10-16
2020-10-16,RELIANCE-I2220CE,2220.0,50.3,call,0.44204272971225705,321.24827902707665,2020-10-29,0.45,0,0.05,0.0,15980.977512620468,2020-10-29
2020-10-30,RELIANCE-I2120CE,2120.0,62.0,call,0.4533773499799925,339.31168201648086,2020-11-26,0.45,1,35.0,0.3707524825549944,8832.283082888996,2020-11-06
2020-11-06,RELIANCE-I2020PE,2020.0,62.0,put,-0.4550875618138911,345.66194262011754,2020-11-26,0.45,0,129.65,-0.8305243952523977,-24046.491531282412,2020-11-20
2020-11-20,RELIANCE-I1920CE,1920.0,34.0,call,0.456637174686221,368.052999631947,2020-11-26,0.45,0,32.0,1.0,493.1910195068076,2020-11-26
2020-11-27,RELIANCE-I2000CE,2000.0,66.1,call,0.46247669515433143,360.73177016232927,2020-12-31,0.45,1,28.05,0.5157494713672592,13386.214893068793,2020-12-28
2020-12-28,RELIANCE-I2000PE,2000.0,22.0,put,-0.48425052863274076,349.93001399720055,2020-12-31,0.45,0,26.0,-1.0,-1567.6864627074585,2020-12-31
2021-01-01,RELIANCE-I1980PE,1980.0,65.3,put,-0.4459024529527551,352.11267605633805,2021-01-28,0.45,1,50.25,-0.6922210839195528,4892.429577464787,2021-01-25
2021-01-25,RELIANCE-I1950CE,1950.0,18.6,call,0.44214591628476513,361.75710594315245,2021-01-28,0.45,0,0.05,0.0,6643.126614987081,2021-01-28
2021-01-29,RELIANCE-I1900CE,1900.0,79.85,call,0.45043339187627424,379.4449262792715,2021-02-25,0.45,1,96.6,0.6423976089549346,-7025.233087597571,2021-02-09
2021-02-09,RELIANCE-I1950PE,1950.0,53.9,put,-0.46020596047066703,358.28534868841973,2021-02-25,0.45,0,0.05,-0.0,19100.371081253998,2021-02-25
2021-02-26,RELIANCE-I2080PE,2080.0,55.45,put,-0.45876727946649926,336.5870077415012,2021-03-25,0.45,1,21.55,-0.2734891054300145,11151.12756647594,2021-03-09
2021-03-09,RELIANCE-I2240CE,2240.0,47.5,call,0.442602885277953,319.55444979571337,2021-03-25,0.45,0,0.05,0.0,15010.910501928738,2021-03-25
2021-03-26,RELIANCE-I2060CE,2060.0,60.8,call,0.43442620055555065,351.1147894565245,2021-04-29,0.45,1,41.0,0.40234706952791816,6594.637975572441,2021-04-07
2021-04-07,RELIANCE-I2000PE,2000.0,50.75,put,-0.462655481512235,349.94750787381895,2021-04-29,0.45,0,105.75,-0.6908728078045268,-19794.78078288257,2021-04-12
2021-04-12,RELIANCE-I1940CE,1940.0,49.4,call,0.4673604967332817,365.1538862806468,2021-04-29,0.45,0,52.25,0.9465622489904666,-1411.8675013041216,2021-04-28
2021-04-28,RELIANCE-I1980PE,1980.0,6.3,put,-0.34096553465840956,351.20286982916485,2021-04-29,0.45,0,0.05,-0.0,2172.716554198128,2021-04-29
2021-04-30,RELIANCE-I2000PE,2000.0,64.9,put,-0.47195584332665613,351.00035100035103,2021-05-27,0.45,1,90.7,-0.6403957212442141,-9601.965601965601,2021-05-06
2021-05-06,RELIANCE-I1960CE,1960.0,44.55,call,0.46092382775054636,362.3938703665355,2021-05-27,0.45,0,34.3,0.6864134473505807,3428.7896044729737,2021-05-24
2021-05-24,RELIANCE-I1980PE,1980.0,11.9,put,-0.45025631992513226,352.6359537543135,2021-05-27,0.45,0,1.0,-0.0,3798.241857887711,2021-05-27
2021-05-28,RELIANCE-I2100PE,2100.0,111.0,put,-0.47171581771932003,334.2565180021011,2021-06-24,0.45,1,10.6,-0.10049709193811956,33152.898481520395,2021-06-17
2021-06-17,RELIANCE-I2240CE,2240.0,40.2,call,0.41120351704199604,316.2412468940592,2021-06-24,0.45,0,0.05,0.0,12569.798960921618,2021-06-24
2021-06-25,RELIANCE-I2160CE,2160.0,102.0,call,0.43519527914593104,332.6205749584224,2021-07-29,0.45,1,18.7,0.29681766247660035,27305.820860061773,2021-07-19
2021-07-19,RELIANCE-I2100PE,2100.0,37.9,put,-0.4827705965774286,333.66701623847734,2021-07-29,0.45,0,32.4,-0.6683319922317181,1600.6006768959771,2021-07-26
2021-07-26,RELIANCE-I2080CE,2080.0,14.4,call,0.4704723525356546,337.5120540019286,2021-07-29,0.45,0,0.1,0.0,4777.483124397299,2021-07-29
2021-07-30,RELIANCE-I2080CE,2080.0,39.4,call,0.43595368032902415,343.64261168384877,2021-08-26,0.45,1,53.55,0.6068913154820142,-5181.958762886597,2021-08-04
2021-08-04,RELIANCE-I2100PE,2100.0,34.3,put,-0.44636303743971467,332.40732566862187,2021-08-26,0.45,0,0.05,-0.0,11270.768987783125,2021-08-26
2021-08-27,RELIANCE-I2220PE,2220.0,49.2,put,-0.441830125715582,314.60674157303373,2021-09-30,0.45,1,7.65,-0.12035605509129088,12893.056179775283,2021-09-13
2021-09-13,RELIANCE-I2400CE,2400.0,41.3,call,0.44873132485620726,295.41474119558563,2021-09-30,0.45,0,97.8,0.8457234241593032,-17101.854782553648,2021-09-23
2021-09-23,RELIANCE-I2480PE,2480.0,31.25,put,-0.44477818313554296,281.37310073157005,2021-09-30,0.45,0,0.05,-0.0,8690.770962296005,2021-09-30
2021-10-01,RELIANCE-I2520PE,2520.0,95.55,put,-0.4459921845176342,277.2057658799303,2021-10-28,0.45,1,13.85,-0.10790829586900902,22344.44796451766,2021-10-21
2021-10-21,RELIANCE-I2660CE,2660.0,55.0,call,0.42232888183350503,265.6546489563567,2021-10-28,0.45,0,0.05,0.0,14451.480075901327,2021-10-28
2021-10-29,RELIANCE-I2580CE,2580.0,86.05,call,0.45897227088063874,275.56342879637833,2021-11-25,0.45,1,51.05,0.5563128404349359,9266.922546993406,2021-11-12
2021-11-12,RELIANCE-I2580PE,2580.0,35.35,put,-0.4436871595650641,270.4791344667697,2021-11-25,0.45,0,122.6,-0.8854306242291916,-24026.52627511592,2021-11-17
2021-11-17,RELIANCE-I2480CE,2480.0,25.2,call,0.44870195698075044,284.22933246711057,2021-11-25,0.45,0,18.0,1.0,1923.6641221374045,2021-11-25
2021-11-26,RELIANCE-I2460CE,2460.0,73.0,call,0.4332166104125737,291.1692404155717,2021-12-30,0.45,1,82.5,0.5931212834431766,-3218.8759527941475,2021-12-02
2021-12-02,RELIANCE-I2480PE,2480.0,66.3,put,-0.451451033846257,282.03630210117046,2021-12-30,0.45,0,120.35,-0.7860755537754802,-15770.482886440099,2021-12-15
2021-12-15,RELIANCE-I2400CE,2400.0,45.5,call,0.43134732596066255,295.6081081081081,2021-12-30,0.45,0,12.25,0.48416294901769213,9658.255912162163,2021-12-29
2021-12-29,RELIANCE-I2400PE,2400.0,13.4,put,-0.5158370509823079,291.9099249374479,2021-12-30,0.45,0,35.5,-1.0,-6593.95329441201,2021-12-30
2021-12-31,RELIANCE-I2360PE,2360.0,61.5,put,-0.4378310073043428,295.58314331559836,2022-01-27,0.45,1,5.75,-0.0653298670850243,16279.98057596487,2022-01-21
2022-01-21,RELIANCE-I2500CE,2500.0,30.5,call,0.41878657766176397,282.4174823522358,2022-01-27,0.45,0,0.05,0.0,8513.333796766972,2022-01-27
2022-01-28,RELIANCE-I2380CE,2380.0,73.5,call,0.43942838237789184,299.6575342465753,2022-02-24,0.45,1,61.0,0.6662869300717897,3342.679794520548,2022-02-15
2022-02-15,RELIANCE-I2400PE,2400.0,30.5,put,-0.412860029512236,289.8430586790171,2022-02-24,0.45,0,154.0,-1.0,-36330.378190121395,2022-02-24
2022-02-25,RELIANCE-I2320CE,2320.0,65.4,call,0.46703292388690404,306.61410424879546,2022-03-31,0.45,1,103.4,0.7188647818314998,-12168.900569426194,2022-03-10
2022-03-10,RELIANCE-I2380PE,2380.0,55.45,put,-0.4348194346787245,292.8931567606017,2022-03-31,0.45,0,0.05,-0.0,16063.725182535201,2022-03-31
2022-04-01,RELIANCE-I2660PE,2660.0,84.85,put,-0.45631499506210615,263.1578947368421,2022-04-28,0.45,1,87.9,-0.5730682657532377,-1257.2368421052677,2022-04-06
2022-04-06,RELIANCE-I2660CE,2660.0,57.4,call,0.42693173424676234,267.79395168231986,2022-04-28,0.45,0,31.55,0.3985305144634831,6684.270930966545,2022-04-19
2022-04-19,RELIANCE-I2620PE,2620.0,43.0,put,-0.4510465853779104,266.53974297953357,2022-04-28,0.45,0,0.05,-0.0,11333.136601618278,2022-04-28
2022-04-29,RELIANCE-I2800PE,2800.0,75.0,put,-0.4566372667876654,250.0,2022-05-26,0.45,1,139.6,-0.7024129654166665,-16686.500000000004,2022-05-04
2022-05-04,RELIANCE-I2720CE,2720.0,76.2,call,0.4702998623960117,260.1891850432403,2022-05-26,0.45,0,4.9,0.04898722103751924,18340.475464512965,2022-05-18
2022-05-18,RELIANCE-I2540PE,2540.0,38.85,put,-0.467694468173667,275.3466417543515,2022-05-26,0.45,0,0.05,-0.0,10576.339856426395,2022-05-26
2022-05-27,RELIANCE-I2580PE,2580.0,89.7,put,-0.4615165792410994,271.84466019417476,2022-06-30,0.45,1,24.2,-0.19017468129556903,17496.19417475728,2022-06-10
2022-06-10,RELIANCE-I2760CE,2760.0,54.95,call,0.43260646833600064,257.9313997542798,2022-06-30,0.45,0,0.5,1.0512642354801054e-06,13901.341755456788,2022-06-29
2022-06-29,RELIANCE-I2560PE,2560.0,11.65,put,-0.34723523336657247,271.95027195027194,2022-06-30,0.45,0,0.05,-0.0,3122.8049728049727,2022-06-30
2022-07-01,RELIANCE-I2400PE,2400.0,26.55,put,-0.4454005162461451,290.93931837073984,2022-07-28,0.45,1,78.9,-0.4314539543208071,-15537.468827930177,2022-07-04
2022-07-04,RELIANCE-I2460CE,2460.0,70.3,call,0.4354097960747372,290.09531703273933,2022-07-28,0.45,0,0.1,0.0,20160.46415250725,2022-07-28
2022-07-29,RELIANCE-I2560CE,2560.0,37.2,call,0.43838517112064124,279.11242249646125,2022-08-25,0.45,1,74.45,0.5600937294967308,-10708.566757710481,2022-08-01
2022-08-01,RELIANCE-I2560PE,2560.0,62.35,put,-0.4399062705032692,272.3735408560311,2022-08-25,0.45,0,0.05,-0.0,16798.910505836575,2022-08-25
2022-08-26,RELIANCE-I2620PE,2620.0,79.35,put,-0.44800273615800057,266.8699961875715,2022-09-29,0.45,1,86.95,-0.49125289678241557,-2472.016774685476,2022-08-29
2022-08-29,RELIANCE-I2660CE,2660.0,61.0,call,0.43773210951880986,269.23594684513165,2022-09-29,0.45,0,31.4,0.33663738618798317,7720.610011730996,2022-09-09
2022-09-09,RELIANCE-I2560PE,2560.0,52.75,put,-0.44481826736178115,272.5326065797158,2022-09-29,0.45,0,93.0,-0.6458231592667201,-11366.653688923498,2022-09-16
2022-09-16,RELIANCE-I2520CE,2520.0,56.0,call,0.4653463922068139,280.22417934347476,2022-09-29,0.45,0,0.05,0.0,15521.477181745395,2022-09-29
2022-09-30,RELIANCE-I2420CE,2420.0,36.75,call,0.45173572992537786,294.48885149347916,2022-10-27,0.45,1,60.8,0.5434498061317092,-7369.730753050061,2022-10-06
2022-10-06,RELIANCE-I2420PE,2420.0,53.8,put,-0.4565501938682907,288.92190853557867,2022-10-27,0.45,0,0.05,-0.0,15373.968136040943,2022-10-27
2022-10-28,RELIANCE-I2520PE,2520.0,88.4,put,-0.4443021806194821,277.0083102493075,2022-11-24,0.45,1,7.9,-0.23395635597390768,22032.40997229917,2022-11-16
2022-11-16,RELIANCE-I2620CE,2620.0,26.55,call,0.4262778251769186,269.9627837019611,2022-11-24,0.45,0,0.05,0.0,7082.203667637247,2022-11-24
2022-11-25,RELIANCE-I2660CE,2660.0,37.5,call,0.46455256131152434,267.97849541483055,2022-12-29,0.45,1,95.6,0.6297815126665806,-15926.229960998793,2022-11-29
2022-11-29,RELIANCE-I2700PE,2700.0,50.0,put,-0.4408016056135422,258.45993839570446,2022-12-29,0.45,0,84.0,-0.6701347880342245,-9133.974222904197,2022-12-12
2022-12-12,RELIANCE-I2660CE,2660.0,34.7,call,0.42617133059355905,267.379679144385,2022-12-29,0.45,0,0.05,0.0,9171.791443850268,2022-12-29
2022-12-30,RELIANCE-I2600CE,2600.0,43.55,call,0.4303590987695296,274.83313702394975,2023-01-26,0.45,1,45.1,0.5180872118666483,-669.6309383588542,2023-01-09
2023-01-09,RELIANCE-I2580PE,2580.0,34.5,put,-0.4290668006257633,269.85350809560526,2023-01-26,0.45,0,110.0,-0.7622682151793732,-20763.878180416345,2023-01-12
2023-01-12,RELIANCE-I2500CE,2500.0,39.8,call,0.45463616035697085,282.82828282828285,2023-01-26,0.45,0,0.05,0.00037184236076361884,11129.717171717171,2023-01-26
2023-01-27,RELIANCE-I2380CE,2380.0,70.0,call,0.4455217470562286,299.4011976047904,2023-02-23,0.45,1,33.85,0.43695582340682376,10512.425149700597,2023-02-08
2023-02-08,RELIANCE-I2340PE,2340.0,31.05,put,-0.43757790579317424,297.9167236787064,2023-02-23,0.45,0,0.05,-0.0,9142.76633297582,2023-02-23
2023-02-24,RELIANCE-I2440CE,2440.0,38.25,call,0.4417683853040011,293.14461632164733,2023-03-30,0.45,1,32.6,0.4641166602685828,1448.5741215534197,2023-03-06
2023-03-06,RELIANCE-I2400PE,2400.0,34.95,put,-0.4368733671499922,290.57700290577003,2023-03-30,0.45,0,84.6,-0.6639739086294771,-14774.533001245329,2023-03-10
2023-03-10,RELIANCE-I2360CE,2360.0,33.65,call,0.4419919568748877,300.94582975064486,2023-03-30,0.45,0,0.05,4.664565948717063e-05,10010.3611349957,2023-03-30
2023-03-31,RELIANCE-I2360CE,2360.0,23.45,call,0.47117751412055364,300.3131966327683,2023-04-27,0.45,1,40.4,0.46464955741348984,-5282.058658975447,2023-04-03
2023-04-03,RELIANCE-I2320PE,2320.0,36.9,put,-0.4293599650814237,300.2938589905836,2023-04-27,0.45,0,0.05,-0.0,10954.870122905984,2023-04-27
2023-04-28,RELIANCE-I2420PE,2420.0,56.5,put,-0.455853903759396,289.2681635302353,2023-05-25,0.45,1,7.05,-0.2594219302936952,14120.480768646672,2023-05-12
2023-05-12,RELIANCE-I2500CE,2500.0,21.85,call,0.4661866574736722,282.0419953278535,2023-05-25,0.45,0,0.05,0.0,6086.748301170407,2023-05-25
2023-05-26,RELIANCE-I2560CE,2560.0,15.15,call,0.434171813646599,279.05122583217064,2023-06-29,0.45,1,33.85,0.45119487489587384,-5354.993023719356,2023-05-29
2023-05-29,RELIANCE-I2520PE,2520.0,36.0,put,-0.4501115525926548,277.77777777777777,2023-06-29,0.45,0,48.1,-0.5734902364458974,-3594.7222222222226,2023-06-12
2023-06-12,RELIANCE-I2520CE,2520.0,23.75,call,0.42650976355410264,281.3561365783075,2023-06-29,0.45,0,50.95,0.634718714111062,-7863.059948953961,2023-06-14
2023-06-14,RELIANCE-I2540PE,2540.0,26.0,put,-0.4362097061700971,274.73606792794334,2023-06-29,0.45,0,45.9,-0.8140255497809814,-5664.782984606265,2023-06-26
2023-06-26,RELIANCE-I2500CE,2500.0,11.4,call,0.48189198397688104,280.44871794871796,2023-06-29,0.45,0,30.5,0.8720022477694187,-5474.078525641025,2023-06-29
