Date,Entry,Strike,Initial Price,Option Type,Bought Delta,Lot,Expiry Month,Target Delta,Open,Exit Price,Exit Delta,PNL,Exit Date
2019-01-01,RELIANCE-I1069.85PE,1069.85,14.809614775223933,put,-0.26009613503648005,624.9720994598456,2019-01-31,0.25,1,20.70374239479466,-0.3168883926572007,-3905.613886781519,2019-01-02
2019-01-02,RELIANCE-I1188.75CE,1188.75,7.429572629711003,call,0.22070378794904555,634.2303162091148,2019-01-31,0.25,0,7.033328756126415,0.2378288010113968,159.58177204706863,2019-01-15
2019-01-15,RELIANCE-I1089.65PE,1089.65,12.630273470508705,put,-0.25062142762934836,618.9486714708872,2019-01-31,0.25,0,0.2476524209903667,-2.5472656621133577e-09,7584.49909670838,2019-01-30
2019-01-30,RELIANCE-I1208.55CE,1208.55,1.3373230733479806,call,0.2262406885054255,586.2646566164154,2019-01-31,0.25,0,6.983798271928342,1.0,-3359.1126368703412,2019-01-31
2019-02-01,RELIANCE-I1327.4CE,1327.4,8.56877376626669,call,0.2764607903225509,558.2359743211451,2019-02-28,0.25,1,19.56454125823897,0.3865406015798721,-6295.283264525809,2019-02-04
2019-02-04,RELIANCE-I1228.35PE,1228.35,16.345059785364207,put,-0.23583878191441038,543.267365153279,2019-02-28,0.25,0,26.49880904596924,-0.4166910263596185,-5748.957364565663,2019-02-13
2019-02-13,RELIANCE-I1287.8CE,1287.8,9.46032248183201,call,0.285429938241736,565.2911249293386,2019-02-28,0.25,0,0.0495304841980733,0.0,5266.078840007708,2019-02-28
2019-03-01,RELIANCE-I1307.6CE,1307.6,11.39201136555687,call,0.24338147029665191,571.4285714285714,2019-03-28,0.25,1,13.571352670272097,0.3490731155848781,-1387.9856828991524,2019-03-06
2019-03-06,RELIANCE-I1208.55PE,1208.55,13.373230733479804,put,-0.24771767600789796,554.6751188589541,2019-03-28,0.25,0,0.842018231367247,-0.00021165825829488435,6871.903334964232,2019-03-25
2019-03-25,RELIANCE-I1347.25CE,1347.25,4.210091156836235,call,0.31936502759376606,526.7514485664835,2019-03-28,0.25,0,0.0495304841980733,1.0,2169.143742463295,2019-03-28
2019-03-29,RELIANCE-I1446.3CE,1446.3,16.790834143146864,call,0.26686780890596856,513.5541616228312,2019-04-25,0.25,1,19.96078513182356,0.3447201211342629,-1816.680992625715,2019-04-01
2019-04-01,RELIANCE-I1327.4PE,1327.4,18.128157216494845,put,-0.23713535015221676,502.89162685441283,2019-04-25,0.25,0,35.117113296434006,-0.4642594928699429,-8811.369768704273,2019-04-08
2019-04-08,RELIANCE-I1386.85CE,1386.85,13.571352670272097,call,0.2786015092918679,527.1084337349398,2019-04-25,0.25,0,20.802803363190808,0.5152872663818232,-3992.947723853418,2019-04-18
2019-04-18,RELIANCE-I1347.25PE,1347.25,14.561962354233565,put,-0.2309794402064279,505.050505050505,2019-04-25,0.25,0,0.0495304841980733,-0.0,7255.715627096552,2019-04-25
2019-04-26,RELIANCE-I1327.4PE,1327.4,31.20420504478621,put,-0.2644439723932122,503.1627372052904,2019-05-30,0.25,1,44.577435778266015,-0.4045905508334514,-7110.216359399963,2019-05-07
2019-05-07,RELIANCE-I1426.5CE,1426.5,19.36641932144668,call,0.23742206900896035,521.6095380029806,2019-05-30,0.25,0,11.144358944566504,0.08548221071132611,4129.557985062616,2019-05-20
2019-05-20,RELIANCE-I1287.8PE,1287.8,27.638010182524926,put,-0.24484016327675873,526.8902186594407,2019-05-30,0.25,0,0.0495304841980733,-0.0,14390.21715717266,2019-05-30
2019-05-31,RELIANCE-I1268PE,1268.0,14.710553806827784,put,-0.24501826428836349,526.2762198330953,2019-06-27,0.25,1,14.76008429102586,-0.28616392487177056,-181.163676132343,2019-06-07
2019-06-07,RELIANCE-I1386.85CE,1386.85,6.983798271928342,call,0.23848185083571805,533.9435545385202,2019-06-27,0.25,0,0.0495304841980733,0.0,3664.953585139819,2019-06-27
2019-06-28,RELIANCE-I1327.4CE,1327.4,14.462901385837418,call,0.27580716919349424,558.3250249252243,2019-07-25,0.25,1,12.382621049518338,0.35257048699135973,1011.5873007982973,2019-07-03
2019-07-03,RELIANCE-I1228.35PE,1228.35,12.531212502112558,put,-0.2499855217135003,546.0218408736349,2019-07-25,0.25,0,23.42791902568869,-0.35092256209113143,-6146.18446739306,2019-07-08
2019-07-08,RELIANCE-I1307.6CE,1307.6,8.519243282068615,call,0.2799993285840434,558.9045470877081,2019-07-25,0.25,0,11.689194270745311,0.37814035862480744,-1884.6458979946385,2019-07-10
2019-07-10,RELIANCE-I1228.35PE,1228.35,12.333090565320264,put,-0.23648026822494123,548.1168271865947,2019-07-25,0.25,0,10.50046264999155,-0.21804254259829314,879.339650945828,2019-07-18
2019-07-18,RELIANCE-I1307.6CE,1307.6,5.993188587966875,call,0.2338967711724903,552.9444290848769,2019-07-25,0.25,0,1.0401401681595404,0.13381689694917942,2699.8701311838927,2019-07-23
2019-07-23,RELIANCE-I1248.15PE,1248.15,5.250231324995775,put,-0.161870384800878,549.0196078431372,2019-07-25,0.25,0,26.44927856177117,-1.0,-11812.729125451093,2019-07-25
2019-07-26,RELIANCE-I1307.6CE,1307.6,9.90609683961467,call,0.2523144325855018,575.1848808545604,2019-08-29,0.25,1,3.4176034096670613,0.05440424573211224,3655.4474110257634,2019-08-09
2019-08-09,RELIANCE-I1109.5PE,1109.5,17.533791406117967,put,-0.23091631468206353,602.9285099052541,2019-08-29,0.25,0,0.0495304841980733,-0.0,10435.7445237827,2019-08-29
2019-08-30,RELIANCE-I1188.75PE,1188.75,16.29552930116613,put,-0.22769741235478824,558.793007104654,2019-09-26,0.25,1,32.83871102332263,-0.4124282467025034,-9518.77296062982,2019-09-03
