Date,Entry,Strike,Initial Price,Option Type,Bought Delta,Lot,Expiry Month,Target Delta,Open,Exit Price,Exit Delta,PNL,Exit Date
2021-06-17,RELIANCE-I2220CE,2220.0,48.5,call,0.49379278470539467,316.2412468940592,2021-06-24,0.5,0,0.05,0.0,15168.353286650103,2021-06-24
2021-06-25,RELIANCE-I2120CE,2120.0,118.0,call,0.5150501804424005,332.6205749584224,2021-07-29,0.5,1,30.5,0.4400396517557954,28610.3587550487,2021-07-19
2021-07-19,RELIANCE-I2100PE,2100.0,37.9,put,-0.4827705965774286,333.66701623847734,2021-07-29,0.5,0,32.4,-0.6683319922317181,1600.6006768959771,2021-07-26
2021-07-26,RELIANCE-I2080CE,2080.0,14.4,call,0.4704723525356546,337.5120540019286,2021-07-29,0.5,0,0.1,0.0,4777.483124397299,2021-07-29
2021-07-30,RELIANCE-I2060CE,2060.0,48.5,call,0.4848514199199262,343.64261168384877,2021-08-26,0.5,1,66.75,0.6586984843308468,-6667.525773195877,2021-08-04
2021-08-04,RELIANCE-I2120PE,2120.0,45.85,put,-0.5000885851398921,332.40732566862187,2021-08-26,0.5,0,0.05,-0.0,15071.680553140985,2021-08-26
2021-08-27,RELIANCE-I2240PE,2240.0,63.55,put,-0.4841689344798398,314.60674157303373,2021-09-30,0.5,1,9.25,-0.15305504645912638,16854.112359550563,2021-09-13
2021-09-13,RELIANCE-I2380CE,2380.0,49.25,call,0.5043464557862174,295.41474119558563,2021-09-30,0.5,0,115.1,0.893009411768538,-19938.574834884254,2021-09-23
2021-09-23,RELIANCE-I2500PE,2500.0,42.7,put,-0.5305095879608365,281.37310073157005,2021-09-30,0.5,0,0.05,-0.0,11880.275745638717,2021-09-30
2021-10-01,RELIANCE-I2540PE,2540.0,106.2,put,-0.4891138299007466,277.2057658799303,2021-10-28,0.5,1,22.7,-0.15194857029280856,22789.363218754956,2021-10-21
2021-10-21,RELIANCE-I2640CE,2640.0,63.35,call,0.5016697843799767,265.6546489563567,2021-10-28,0.5,0,0.1,0.0,16634.098671726755,2021-10-28
2021-10-29,RELIANCE-I2560CE,2560.0,92.95,call,0.5008954441624517,275.56342879637833,2021-11-25,0.5,1,62.1,0.6201332488496313,8073.870682019486,2021-11-12
2021-11-12,RELIANCE-I2600PE,2600.0,45.95,put,-0.508500004447226,270.4791344667697,2021-11-25,0.5,0,138.95,-0.921070275950743,-25654.67542503864,2021-11-17
2021-11-17,RELIANCE-I2460CE,2460.0,33.7,call,0.5362437157021238,284.22933246711057,2021-11-25,0.5,0,38.05,1.0,-1440.3321422770814,2021-11-25
2021-11-26,RELIANCE-I2420CE,2420.0,92.05,call,0.515441614660135,291.1692404155717,2021-12-30,0.5,1,104.75,0.6792308817666391,-4270.870418415608,2021-12-02
2021-12-02,RELIANCE-I2500PE,2500.0,76.0,put,-0.4962806572772978,282.03630210117046,2021-12-30,0.5,0,136.0,-0.8276032589827944,-17520.095086524714,2021-12-15
2021-12-15,RELIANCE-I2380CE,2380.0,54.6,call,0.4941227233279489,295.6081081081081,2021-12-30,0.5,0,24.8,0.7148973232083431,8574.408783783785,2021-12-29
2021-12-29,RELIANCE-I2400PE,2400.0,13.4,put,-0.5158370509823079,291.9099249374479,2021-12-30,0.5,0,35.5,-1.0,-6593.95329441201,2021-12-30
2021-12-31,RELIANCE-I2380PE,2380.0,71.75,put,-0.48454979492584155,295.58314331559836,2022-01-27,0.5,1,7.8,-0.10380751481263106,18667.405624524956,2022-01-21
2022-01-21,RELIANCE-I2480CE,2480.0,39.5,call,0.5136581011790847,282.4174823522358,2022-01-27,0.5,0,0.05,0.0,11029.673564525394,2022-01-27
2022-01-28,RELIANCE-I2360CE,2360.0,81.45,call,0.4861991224376431,299.6575342465753,2022-02-24,0.5,1,75.0,0.7392192172573421,1463.976883561646,2022-02-15
2022-02-15,RELIANCE-I2420PE,2420.0,41.3,put,-0.49503593283616004,289.8430586790171,2022-02-24,0.5,0,173.95,-1.0,-39071.568917578195,2022-02-24
2022-02-25,RELIANCE-I2300CE,2300.0,79.65,call,0.5110616195854897,306.61410424879546,2022-03-31,0.5,1,120.0,0.7643344165442412,-12984.034165571615,2022-03-10
2022-03-10,RELIANCE-I2400PE,2400.0,65.0,put,-0.48883535896429153,292.8931567606017,2022-03-31,0.5,0,0.05,-0.0,18832.883533128308,2022-03-31
2022-04-01,RELIANCE-I2680PE,2680.0,97.7,put,-0.49972522332353503,263.1578947368421,2022-04-28,0.5,1,98.45,-0.6201158157132798,-713.5526315789475,2022-04-06
2022-04-06,RELIANCE-I2640CE,2640.0,66.25,call,0.4754089482997012,267.79395168231986,2022-04-28,0.5,0,40.0,0.4729773986951522,6745.060157998433,2022-04-19
2022-04-19,RELIANCE-I2640PE,2640.0,52.55,put,-0.5270226013048478,266.53974297953357,2022-04-28,0.5,0,0.05,-0.0,13853.136601618276,2022-04-28
2022-04-29,RELIANCE-I2820PE,2820.0,90.0,put,-0.4970491321229912,250.0,2022-05-26,0.5,1,156.0,-0.7400575558541683,-17115.000000000004,2022-05-04
2022-05-04,RELIANCE-I2700CE,2700.0,86.4,call,0.5166680318739205,260.1891850432403,2022-05-26,0.5,0,6.05,0.07109956769965331,20665.65611665188,2022-05-18
2022-05-18,RELIANCE-I2540PE,2540.0,38.85,put,-0.467694468173667,275.3466417543515,2022-05-26,0.5,0,0.05,-0.0,10576.339856426395,2022-05-26
2022-05-27,RELIANCE-I2600PE,2600.0,92.0,put,-0.49836546071263366,271.84466019417476,2022-06-30,0.5,1,28.7,-0.22441364895343535,16879.650485436894,2022-06-10
2022-06-10,RELIANCE-I2740CE,2740.0,62.8,call,0.4773379632246766,257.9313997542798,2022-06-30,0.5,0,0.35,1.0845094199049255e-05,15944.932235709948,2022-06-29
2022-06-29,RELIANCE-I2580PE,2580.0,20.25,put,-0.55509855069278,271.95027195027194,2022-06-30,0.5,0,0.05,-0.0,5438.189588189588,2022-06-30
2022-07-01,RELIANCE-I2420PE,2420.0,32.75,put,-0.4876003356929923,290.93931837073984,2022-07-28,0.5,1,87.0,-0.4760827765712515,-16131.857855361599,2022-07-04
2022-07-04,RELIANCE-I2440CE,2440.0,79.4,call,0.47935552208706184,290.09531703273933,2022-07-28,0.5,0,4.2,1.0,21572.64815582263,2022-07-28
2022-07-29,RELIANCE-I2520CE,2520.0,51.35,call,0.517690641189271,279.11242249646125,2022-08-25,0.5,1,96.05,0.6413859214393536,-12887.7369963516,2022-08-01
2022-08-01,RELIANCE-I2580PE,2580.0,72.85,put,-0.4812724314395373,272.3735408560311,2022-08-25,0.5,0,0.05,-0.0,19630.23346303502,2022-08-25
2022-08-26,RELIANCE-I2660PE,2660.0,99.75,put,-0.5159087388992031,266.8699961875715,2022-09-29,0.5,1,110.55,-0.5622678904811902,-3443.4235608082363,2022-08-29
2022-08-29,RELIANCE-I2620CE,2620.0,79.1,call,0.5087471032175844,269.23594684513165,2022-09-29,0.5,0,45.15,0.42071710021347763,8806.034731437143,2022-09-09
2022-09-09,RELIANCE-I2580PE,2580.0,62.45,put,-0.4900479865621648,272.5326065797158,2022-09-29,0.5,0,106.0,-0.6970510050976576,-12327.876192330152,2022-09-16
2022-09-16,RELIANCE-I2500CE,2500.0,66.4,call,0.5232402457058904,280.22417934347476,2022-09-29,0.5,0,0.1,0.0,18392.51401120897,2022-09-29
2022-09-30,RELIANCE-I2400CE,2400.0,45.1,call,0.49339686829485097,294.48885149347916,2022-10-27,0.5,1,71.05,0.590142161237332,-7984.034497265458,2022-10-06
2022-10-06,RELIANCE-I2440PE,2440.0,64.3,put,-0.5034610132892516,288.92190853557867,2022-10-27,0.5,0,0.05,-0.0,18377.311375268284,2022-10-27
2022-10-28,RELIANCE-I2540PE,2540.0,96.7,put,-0.48398722620780144,277.0083102493075,2022-11-24,0.5,1,11.45,-0.2943671042688445,23315.37396121884,2022-11-16
2022-11-16,RELIANCE-I2600CE,2600.0,35.7,call,0.4974757584747166,269.9627837019611,2022-11-24,0.5,0,0.05,0.0,9527.661543801463,2022-11-24
2022-11-25,RELIANCE-I2640CE,2640.0,45.4,call,0.4988740009781968,267.97849541483055,2022-12-29,0.5,1,109.0,0.6640253921200063,-17457.191105303722,2022-11-29
2022-11-29,RELIANCE-I2740PE,2740.0,69.65,put,-0.5122531257714786,258.45993839570446,2022-12-29,0.5,0,116.25,-0.7551238547437826,-12524.710154717439,2022-12-12
2022-12-12,RELIANCE-I2640CE,2640.0,43.75,call,0.47702734577572614,267.379679144385,2022-12-29,0.5,0,0.05,0.0,11567.379679144386,2022-12-29
2022-12-30,RELIANCE-I2560CE,2560.0,61.7,call,0.5149899857169449,274.83313702394975,2023-01-26,0.5,1,68.0,0.6229302064270612,-2087.9073419709466,2023-01-09
2023-01-09,RELIANCE-I2600PE,2600.0,43.0,put,-0.4819127881333517,269.85350809560526,2023-01-26,0.5,0,126.7,-0.8052783969082703,-23044.6800308404,2023-01-12
2023-01-12,RELIANCE-I2480CE,2480.0,49.1,call,0.515537828807781,282.82828282828285,2023-01-26,0.5,0,0.05,0.002561317975789684,13733.717171717173,2023-01-26
2023-01-27,RELIANCE-I2360CE,2360.0,80.75,call,0.49158405260443955,299.4011976047904,2023-02-23,0.5,1,43.25,0.4994181303680043,10856.2874251497,2023-02-08
2023-02-08,RELIANCE-I2360PE,2360.0,40.45,put,-0.5005818696319957,297.9167236787064,2023-02-23,0.5,0,0.05,-0.0,11915.179363529864,2023-02-23
2023-02-24,RELIANCE-I2420CE,2420.0,44.9,call,0.4822858544517192,293.14461632164733,2023-03-30,0.5,1,41.45,0.5135224596389099,758.218550115939,2023-03-06
2023-03-06,RELIANCE-I2420PE,2420.0,45.0,put,-0.4864775403610901,290.57700290577003,2023-03-30,0.5,0,99.5,-0.7123661031315484,-16256.330427563307,2023-03-10
2023-03-10,RELIANCE-I2340CE,2340.0,42.6,call,0.4978272345294116,300.94582975064486,2023-03-30,0.5,0,0.05,0.0005773616750994297,12676.891659501289,2023-03-30
2023-03-31,RELIANCE-I2340CE,2340.0,28.7,call,0.521072951352571,300.3131966327683,2023-04-27,0.5,1,49.65,0.5175751574352782,-6526.8568590182695,2023-04-03
2023-04-03,RELIANCE-I2340PE,2340.0,46.1,put,-0.4824248425647219,300.2938589905836,2023-04-27,0.5,0,0.05,-0.0,13689.94659059222,2023-04-27
2023-04-28,RELIANCE-I2440PE,2440.0,70.0,put,-0.505574803660701,289.2681635302353,2023-05-25,0.5,1,10.6,-0.32261678245860237,16949.378773890607,2023-05-12
2023-05-12,RELIANCE-I2500CE,2500.0,21.85,call,0.4661866574736722,282.0419953278535,2023-05-25,0.5,0,0.05,0.0,6086.748301170407,2023-05-25
2023-05-26,RELIANCE-I2540CE,2540.0,19.75,call,0.47927294052025526,279.05122583217064,2023-06-29,0.5,1,42.8,0.5003510634082912,-6606.677297189555,2023-05-29
2023-05-29,RELIANCE-I2540PE,2540.0,46.1,put,-0.4996489365917088,277.77777777777777,2023-06-29,0.5,0,62.1,-0.6397459143791264,-4745.0,2023-06-12
2023-06-12,RELIANCE-I2500CE,2500.0,32.5,call,0.4954601730991289,281.3561365783075,2023-06-29,0.5,0,65.8,0.7018167819352338,-9645.732430314116,2023-06-14
2023-06-14,RELIANCE-I2560PE,2560.0,35.05,put,-0.5086817308606179,274.73606792794334,2023-06-29,0.5,0,65.95,-0.9051637861455195,-8766.827927580673,2023-06-26
2023-06-26,RELIANCE-I2500CE,2500.0,11.4,call,0.48189198397688104,280.44871794871796,2023-06-29,0.5,0,30.5,0.8720022477694187,-5474.078525641025,2023-06-29
