Date,Entry,Strike,Initial Price,Option Type,Bought Delta,Lot,Target Delta,Exit Price,Exit Delta,PNL
2019-06-28,RELIANCE-I1327.4CE,1327.4,14.462901385837418,call,0.27580716919349424,558.3250249252243,0.25,12.877925891499071,0.35257048699135973,884.9314823823269
2019-07-03,RELIANCE-I990.6PE,990.6,0.5943658103768802,put,-0.0001620486896391541,546.0218408736349,0.25,0.5448353261788069,-0.00010552886457475228,27.04472616119445
2019-07-08,RELIANCE-I1307.6CE,1307.6,9.90609683961467,call,0.2799993285840434,558.9045470877081,0.25,13.868535575460538,0.37814035862480744,-2214.6250270207256
2019-07-10,RELIANCE-I990.6PE,990.6,0.4953048419807335,put,-1.0461103526871661e-05,548.1168271865947,0.25,0.4457743577826601,-1.2871432806754657e-09,27.148491847663745
2019-07-18,RELIANCE-I1307.6CE,1307.6,10.252810229001184,call,0.2338967711724903,552.9444290848769,0.25,4.408213093628528,0.13381689694917942,3231.7374262497406
2019-07-23,RELIANCE-I990.6PE,990.6,0.1981219367922934,put,-2.2463748322529895e-30,549.0196078431372,0.25,0.0495304841980733,-0.0,81.57962103212084
2019-07-25,RELIANCE-I1248.15CE,1248.15,8.122999408484029,call,0.0,566.8016194331984,0.25,0.0495304841980733,0.0,4576.055260728883
2019-07-26,RELIANCE-I1307.6CE,1307.6,9.90609683961467,call,0.2523144325855018,575.1848808545604,0.25,3.4671338938651344,0.05440424573211224,3703.5941347778758
2019-08-09,RELIANCE-I931.15PE,931.15,1.0896706523576138,put,-0.0006161139452655705,602.9285099052541,0.25,0.0495304841980733,-0.0,627.1301616810323
2019-08-30,RELIANCE-I951PE,951.0,0.5943658103768802,put,-0.0002495263684558913,558.793007104654,0.25,0.5943658103768802,-0.0007252766234842034,0.0
2019-09-03,RELIANCE-I1268CE,1268.0,19.96078513182356,call,0.2624873303881843,583.3333333333334,0.25,1.3373230733479806,0.40294970735834856,10863.686200777422
2019-09-20,RELIANCE-I990.6PE,990.6,0.2476524209903667,put,-3.351433525011732e-10,558.3472920156337,0.25,0.0495304841980733,-0.0,110.62084689686957
2019-09-27,RELIANCE-I891.55PE,891.55,0.3962438735845868,put,-8.742140225339973e-06,535.5776587605203,0.25,0.0990609683961467,-5.914150352510472e-31,159.16452458447444
2019-10-24,RELIANCE-I1485.9CE,1485.9,2.971829051884401,call,0.21596498865068486,487.8048780487805,0.25,5.547414230184215,0.1636332510137769,-1256.3830138047872
2019-10-25,RELIANCE-I891.55PE,891.55,0.4953048419807335,put,-4.483392039282992e-35,490.11027481183265,0.25,0.0495304841980733,-0.0,218.4785929969278
2019-11-01,RELIANCE-I990.6PE,990.6,0.7924877471691736,put,-6.975410324510165e-07,480.71970607423685,0.25,0.7924877471691736,-5.307116012849181e-09,0.0
2019-11-11,RELIANCE-I1505.75CE,1505.75,8.023938440087882,call,0.22754637513642556,490.5395935529082,0.25,10.896706523576135,0.3482854737160722,-1409.2064880460948
2019-11-15,RELIANCE-I990.6PE,990.6,0.1981219367922934,put,-1.2262609085087998e-12,477.2130756382725,0.25,0.0495304841980733,-0.0,70.90978410604635
2019-11-29,RELIANCE-I990.6PE,990.6,0.3962438735845868,put,-9.834282314300697e-09,450.7405022537025,0.25,0.4953048419807335,-3.7367044021432006e-11,-44.65079064861732
2019-12-06,RELIANCE-I1644.4CE,1644.4,8.667834734662836,call,0.2400053865454994,450.1607717041801,0.25,3.0213595360824743,0.3421868691467381,2541.821632801449
2019-12-19,RELIANCE-I990.6PE,990.6,0.1981219367922934,put,-2.12941938534897e-32,433.89326225748465,0.25,0.1981219367922934,-1.796099150925634e-89,0.0
2019-12-24,RELIANCE-I1565.15CE,1565.15,7.726755534899442,call,0.28197373411967086,453.29447952080295,0.25,0.0495304841980733,0.0,3480.0437335217466
2019-12-27,RELIANCE-I1664.2CE,1664.2,5.101639872401555,call,0.2381115944562266,453.80875202593194,0.25,4.7549264830150415,0.1706617200651293,157.3415705481747
2020-01-10,RELIANCE-I1089.65PE,1089.65,0.2971829051884401,put,-1.8979527987996653e-07,452.5325661828878,0.25,0.2971829051884401,-1.3968616114767802e-19,0.0
2020-01-23,RELIANCE-I1565.15CE,1565.15,8.172529892682103,call,0.2873581331250308,457.8155657292348,0.25,0.0495304841980733,0.0,3718.835569613356
2020-01-31,RELIANCE-I1485.9CE,1485.9,25.755851782998143,call,0.27608236201233316,496.45390070921985,0.25,15.800224459185396,0.4116969709389539,4942.510018914129
2020-02-06,RELIANCE-I1168.9PE,1168.9,0.4457743577826601,put,-0.00034003175974199276,481.0996563573883,0.25,0.5943658103768802,-2.723278078306408e-22,-71.48729678072444
2020-02-25,RELIANCE-I1446.3CE,1446.3,11.887316207537603,call,0.20168339309891764,492.5761733868131,0.25,0.0495304841980733,0.0,5831.011192975633
2020-02-28,RELIANCE-I1406.65CE,1406.65,18.821583995267872,call,0.24918255194421612,527.8636603574391,0.25,0.3467133893865134,1.0127415355770216e-35,9752.212822650594
2020-03-25,RELIANCE-I693.45PE,693.45,1.0896706523576138,put,-7.3617709248747265e-90,652.4373194146705,0.25,0.0495304841980733,-0.0,678.6262631295352
2020-03-27,RELIANCE-I673.6PE,673.6,17.830974311306406,put,-9.195647861942443e-05,656.5372350403301,0.25,0.0495304841980733,-0.0,11674.17996527465
2020-05-04,RELIANCE-I673.6PE,673.6,1.8821583995267872,put,-9.697906221071162e-12,487.99191327686566,0.25,0.4457743577826601,-1.1355434014205954e-17,700.9437967310739
2020-05-12,RELIANCE-I1604.8CE,1604.8,38.63377767449721,call,0.23217443289241735,470.85729660646416,0.25,0.1,0.0,18143.91038384828
2020-05-28,RELIANCE-I673.6PE,673.6,0.05,put,-0.0,475.75355965609816,0.25,0.05,-0.0,0.0
2020-05-29,RELIANCE-I990.6PE,990.6,1.15,put,-0.00043233554729195817,476.8554787288395,0.25,0.5,-8.5788196656328e-09,309.95606117374564
2020-06-12,RELIANCE-I1700CE,1700.0,3.3,call,0.2346515589468438,440.52863436123346,0.25,14.95,0.2557107926246188,-5132.158590308369
2020-06-15,RELIANCE-I990.6PE,990.6,0.3,put,-1.9979939556461412e-11,434.4048653344917,0.25,0.05,-0.0,108.60121633362293
2020-06-26,RELIANCE-I1050.05PE,1050.05,0.75,put,-7.017856223403752e-05,400.04571951080123,0.25,0.45,-4.495261162585177e-10,120.01371585324037
2020-07-15,RELIANCE-I1980CE,1980.0,73.75,call,0.2412965358488839,380.08361839604714,0.25,43.25,0.5071477239823264,11592.550361079439
2020-07-21,RELIANCE-I1050.05PE,1050.05,0.5,put,-6.179500654508334e-19,354.6099290780142,0.25,0.05,-0.0,159.5744680851064
2020-07-31,RELIANCE-I1060PE,1060.0,1.0,put,-3.0563960484333375e-08,338.1642512077295,0.25,0.35,-4.441681257899857e-10,219.80676328502418
2020-08-04,RELIANCE-I2360CE,2360.0,13.0,call,0.2543507995299841,324.3067942273391,0.25,39.95,0.21665568386638512,-8740.06810442679
2020-08-05,RELIANCE-I1060PE,1060.0,0.7,put,-3.560392287404479e-10,328.17627754336615,0.25,0.1,-6.215644292397666e-190,196.90576652601968
2020-08-26,RELIANCE-I2180CE,2180.0,2.0,call,0.19088224273226634,328.0224929709466,0.25,0.05,0.0,639.6438612933458
2020-08-28,RELIANCE-I2340CE,2340.0,22.95,call,0.23930879741555133,330.812854442344,0.25,9.35,0.21908712879687536,4499.054820415879
2020-09-09,RELIANCE-I1400PE,1400.0,0.95,put,-7.525422325070182e-07,323.5423262693258,0.25,0.05,-0.0,291.1880936423932
2020-09-24,RELIANCE-I2200CE,2200.0,15.15,call,0.0,319.4159251654118,0.25,0.05,0.0,4823.180469997718
2020-09-25,RELIANCE-I2450CE,2450.0,21.8,call,0.2519696672463417,318.5365520693499,0.25,25.75,0.24411460971314908,-1258.219380673932
2020-10-14,RELIANCE-I1620PE,1620.0,0.95,put,-6.655699667748423e-05,306.61410424879546,0.25,0.95,-0.00020448622689411486,0.0
2020-10-16,RELIANCE-I2320CE,2320.0,35.45,call,0.2545002625754544,321.24827902707665,0.25,0.05,0.0,11372.189077558514
2020-10-30,RELIANCE-I2280CE,2280.0,24.0,call,0.23991361532951133,339.31168201648086,0.25,8.5,0.15951383867541202,5259.331071255453
2020-11-06,RELIANCE-I1350PE,1350.0,1.1,put,-7.092949596054918e-05,345.66194262011754,0.25,1.25,-3.981573955741397e-09,-51.8492913930176
2020-11-20,RELIANCE-I1980CE,1980.0,45.8,call,0.26682232892417945,368.052999631947,0.25,0.05,0.0,16838.424733161573
2020-11-27,RELIANCE-I2150CE,2150.0,24.0,call,0.2742072777107225,360.73177016232927,0.25,3.8,0.04797854327267093,7286.781757279051
2020-12-28,RELIANCE-I1350PE,1350.0,0.2,put,-6.910969439577538e-21,349.93001399720055,0.25,0.05,-0.0,52.489502099580086
2021-01-01,RELIANCE-I1400PE,1400.0,2.2,put,-0.0020861303751984633,352.11267605633805,0.25,0.05,-1.5452319829583744e-14,757.0422535211269
2021-01-25,RELIANCE-I2000CE,2000.0,53.35,call,0.23058651335423802,361.75710594315245,0.25,0.05,0.0,19281.65374677003
2021-01-29,RELIANCE-I2040CE,2040.0,34.5,call,0.24916225481761867,379.4449262792715,0.25,39.0,0.35929976640310546,-1707.5021682567217
2021-02-09,RELIANCE-I1350PE,1350.0,1.2,put,-5.885416748243716e-05,358.28534868841973,0.25,0.05,-0.0,412.02815099168265
2021-02-26,RELIANCE-I1400PE,1400.0,1.1,put,-0.0007612503760728695,336.5870077415012,0.25,1.25,-2.204558146639911e-06,-50.48805116122515
2021-03-09,RELIANCE-I2360CE,2360.0,22.5,call,0.2513761066378352,319.55444979571337,0.25,0.05,0.0,7173.997397913765
2021-03-26,RELIANCE-I2180CE,2180.0,28.45,call,0.25841778019169337,351.1147894565245,0.25,14.8,0.18392871613202244,4792.716876081558
2021-04-07,RELIANCE-I1360PE,1360.0,0.75,put,-2.770738016226519e-06,349.94750787381895,0.25,2.6,-9.020666583412049e-07,-647.4028895665651
2021-04-12,RELIANCE-I2020CE,2020.0,40.0,call,0.2629227679025726,365.1538862806468,0.25,8.95,0.22104002029495617,11338.028169014084
2021-04-28,RELIANCE-I1360PE,1360.0,0.5,put,-7.986730531261084e-113,351.20286982916485,0.25,0.05,-0.0,158.0412914231242
2021-04-30,RELIANCE-I1360PE,1360.0,1.0,put,-3.972034708191697e-06,351.00035100035103,0.25,1.0,-1.8220712364875542e-06,0.0
2021-05-06,RELIANCE-I2040CE,2040.0,18.5,call,0.269029729805654,362.3938703665355,0.25,9.7,0.17473723675965297,3189.0660592255126
2021-05-24,RELIANCE-I1360PE,1360.0,0.15,put,-1.1767491583471443e-41,352.6359537543135,0.25,0.05,-0.0,35.26359537543135
2021-05-28,RELIANCE-I1360PE,1360.0,0.95,put,-1.2693883864839074e-07,334.2565180021011,0.25,0.75,-2.1487106319719342e-30,66.8513036004202
2021-06-17,RELIANCE-I2280CE,2280.0,23.25,call,0.2621623724333515,316.2412468940592,0.25,0.05,0.0,7336.796927942173
2021-06-25,RELIANCE-I2260CE,2260.0,66.0,call,0.2579867542644762,332.6205749584224,0.25,7.7,0.07212188026072315,19391.779520076027
2021-07-19,RELIANCE-I1360PE,1360.0,0.7,put,-1.9764185250363252e-19,333.66701623847734,0.25,0.25,-1.1294637740222916e-57,150.1501573073148
2021-07-26,RELIANCE-I2120CE,2120.0,23.45,call,0.2138547364286002,337.5120540019286,0.25,0.05,0.0,7897.782063645129
2021-07-30,RELIANCE-I2160CE,2160.0,16.45,call,0.2602150210187302,343.64261168384877,0.25,20.95,0.3948901900456039,-1546.3917525773195
2021-08-04,RELIANCE-I1360PE,1360.0,1.0,put,-1.2575138701444695e-10,332.40732566862187,0.25,0.15,-0.0,282.5462268183286
2021-08-27,RELIANCE-I1400PE,1400.0,0.6,put,-9.11281746741764e-09,314.60674157303373,0.25,0.6,-3.553928418506604e-19,0.0
2021-09-13,RELIANCE-I2480CE,2480.0,42.2,call,0.2493593707849054,295.41474119558563,0.25,25.0,0.555221816864457,5081.133548564074
2021-09-23,RELIANCE-I1360PE,1360.0,0.5,put,-1.0961657188636419e-59,281.37310073157005,0.25,-1152.0,-0.0,324282.49859313446
2021-10-01,RELIANCE-I1360PE,1360.0,1.0,put,-3.939429560921609e-18,277.2057658799303,0.25,1.0,-1.4094258102249316e-69,0.0
2021-10-21,RELIANCE-I2700CE,2700.0,80.0,call,0.27702115647501735,265.6546489563567,0.25,0.05,0.0,21239.08918406072
2021-10-29,RELIANCE-I2700CE,2700.0,48.0,call,0.23638312082111662,275.56342879637833,0.25,15.9,0.2067842908875555,8845.586064363744
2021-11-12,RELIANCE-I1600PE,1600.0,0.4,put,-7.827689936279643e-25,270.4791344667697,0.25,0.5,-2.6617665654825314e-32,-27.047913446676965
2021-11-17,RELIANCE-I2540CE,2540.0,23.0,call,0.21822433892238263,284.22933246711057,0.25,0.05,0.0,6523.063180120187
2021-11-26,RELIANCE-I2560CE,2560.0,48.0,call,0.25108247509896164,291.1692404155717,0.25,36.45,0.37320922694477104,3363.0047267998525
2021-12-02,RELIANCE-I1720PE,1720.0,1.35,put,-7.392489552329138e-08,282.03630210117046,0.25,1.0,-4.5179338453949706e-10,98.71270573540968
2021-12-15,RELIANCE-I2460CE,2460.0,29.95,call,0.26115455519834363,295.6081081081081,0.25,2.4,0.03346363496443547,8144.003378378379
2021-12-29,RELIANCE-I1720PE,1720.0,0.2,put,-4.370904771345675e-129,291.9099249374479,0.25,0.05,-0.0,43.786488740617195
2021-12-31,RELIANCE-I1800PE,1800.0,1.7,put,-4.15074560650143e-05,295.58314331559836,0.25,0.7,-4.8703960868142875e-22,295.58314331559836
2022-01-21,RELIANCE-I2540CE,2540.0,20.0,call,0.24895174212643956,282.4174823522358,0.25,0.05,0.0,5634.228772927105
2022-01-28,RELIANCE-I2480CE,2480.0,35.6,call,0.2336003689164467,299.6575342465753,0.25,8.15,0.2740332147252801,8225.599315068494
2022-02-15,RELIANCE-I1800PE,1800.0,0.75,put,-5.769493354767893e-14,289.8430586790171,0.25,0.1,-0.0,188.3979881413611
2022-02-24,RELIANCE-I2260CE,2260.0,46.5,call,0.0,310.855504991207,0.25,0.5,0.0,14299.353229595523
2022-02-25,RELIANCE-I2440CE,2440.0,32.0,call,0.23387708160718362,306.61410424879546,0.25,40.3,0.40481780919297683,-2544.8970652650014
2022-03-10,RELIANCE-I1800PE,1800.0,2.55,put,-1.2522078870253764e-06,292.8931567606017,0.25,0.05,-0.0,732.2328919015042
2022-04-01,RELIANCE-I1800PE,1800.0,1.65,put,-3.4292332492645843e-09,263.1578947368421,0.25,1.0,-3.7463883762161235e-10,171.05263157894734
2022-04-06,RELIANCE-I2740CE,2740.0,27.95,call,0.2529628571920228,267.79395168231986,0.25,6.95,0.15850129250057976,5623.672985328717
2022-04-19,RELIANCE-I1800PE,1800.0,0.5,put,-7.020448574391506e-22,266.53974297953357,0.25,-1008.1999999999998,-0.0,268858.63874345546
2022-04-29,RELIANCE-I1800PE,1800.0,1.65,put,-7.251344455100218e-11,250.0,0.25,0.8,-6.303769059928802e-11,212.49999999999997
2022-05-04,RELIANCE-I2820CE,2820.0,75.25,call,0.2599424441458317,260.1891850432403,0.25,2.9,0.005083443196452805,18824.68753787843
2022-05-18,RELIANCE-I1800PE,1800.0,0.75,put,-6.154977996009405e-19,275.3466417543515,0.25,0.05,-0.0,192.74264922804602
2022-05-27,RELIANCE-I1840PE,1840.0,1.3,put,-1.6885701554139596e-05,271.84466019417476,0.25,0.55,-4.536533804972661e-10,203.88349514563106
2022-06-10,RELIANCE-I2860CE,2860.0,42.65,call,0.23506264724498815,257.9313997542798,0.25,0.2,3.6581312824769685e-13,10949.187919569178
2022-06-29,RELIANCE-I1840PE,1840.0,0.25,put,-9.051124947755319e-117,271.95027195027194,0.25,0.05,-0.0,54.39005439005439
2022-07-01,RELIANCE-I2560CE,2560.0,92.55,call,0.24552361187845162,290.93931837073984,0.25,0.1,0.0,26897.3399833749
2022-07-29,RELIANCE-I2660CE,2660.0,17.4,call,0.26098866660194886,279.11242249646125,0.25,25.5,0.35863945073558406,-2260.8106222213364
2022-08-01,RELIANCE-I1980PE,1980.0,0.65,put,-0.00016364744853334052,272.3735408560311,0.25,-650.0,-0.0,177219.84435797666
2022-08-26,RELIANCE-I2820CE,2820.0,33.3,call,0.2427308213375688,266.8699961875715,0.25,9.0,0.10099042300562222,6484.940907357986
2022-09-09,RELIANCE-I2000PE,2000.0,1.0,put,-8.871811647575364e-05,272.5326065797158,0.25,1.7,-1.8438180231787155e-05,-190.77282460580102
2022-09-16,RELIANCE-I2600CE,2600.0,42.15,call,0.2556831812323185,280.22417934347476,0.25,0.05,0.0,11797.437950360289
2022-09-30,RELIANCE-I2520CE,2520.0,18.25,call,0.26361214752102935,294.48885149347916,0.25,29.95,0.3190239450537151,-3445.519562473706
2022-10-06,RELIANCE-I1940PE,1940.0,1.5,put,-0.0005311741486050253,288.92190853557867,0.25,0.05,-0.0,418.93676737658905
2022-10-28,RELIANCE-I1920PE,1920.0,1.55,put,-0.00017357057356659792,277.0083102493075,0.25,0.3,-6.377679499911147e-13,346.26038781163436
2022-11-16,RELIANCE-I2680CE,2680.0,13.15,call,0.2368899105914986,269.9627837019611,0.25,0.05,0.0,3536.51246649569
2022-11-25,RELIANCE-I2000PE,2000.0,1.15,put,-0.0007721364624830221,267.97849541483055,0.25,0.95,-9.047265729737615e-05,53.5956990829661
2022-11-28,RELIANCE-I2880CE,2880.0,5.8,call,0.26256087838859543,258.68440502586844,0.25,16.6,0.2612519219455101,-2793.7915742793793
2022-11-29,RELIANCE-I2000PE,2000.0,0.75,put,-6.805510377987509e-05,258.45993839570446,0.25,0.85,-1.506584788652537e-06,-25.84599383957044
2022-12-12,RELIANCE-I2740CE,2740.0,10.65,call,0.24487614525621737,267.379679144385,0.25,0.05,0.0,2834.224598930481
2022-12-30,RELIANCE-I2700CE,2700.0,16.05,call,0.2438253659290729,274.83313702394975,0.25,8.4,0.27205673866103763,2102.4734982332157
2023-01-09,RELIANCE-I2000PE,2000.0,0.85,put,-2.351116945826728e-06,269.85350809560526,0.25,0.8,-1.781140478994833e-05,13.492675404780245
2023-01-12,RELIANCE-I2580CE,2580.0,26.7,call,0.23773178482062685,282.82828282828285,0.25,0.05,9.391451363410302e-09,7537.373737373738
2023-01-27,RELIANCE-I2480CE,2480.0,28.05,call,0.24128129478871313,299.4011976047904,0.25,6.7,0.17733976128027068,6392.215568862276
2023-02-08,RELIANCE-I1900PE,1900.0,2.0,put,-2.6941594054258705e-05,297.9167236787064,0.25,0.05,-0.0,580.9376111734774
2023-02-23,RELIANCE-I2380CE,2380.0,4.05,call,0.0,295.7954785548278,0.25,0.1,0.0,1168.3921402915698
2023-02-24,RELIANCE-I2540CE,2540.0,12.95,call,0.2595922272997054,293.14461632164733,0.25,9.1,0.24350883724265443,1128.606772838342
2023-03-06,RELIANCE-I1900PE,1900.0,0.35,put,-0.00011768535093847211,290.57700290577003,0.25,1.0,-0.00029887696801299377,-188.87505188875053
2023-03-10,RELIANCE-I2440CE,2440.0,16.8,call,0.24316430425759528,300.94582975064486,0.25,0.05,4.4919070955039915e-11,5040.842648323302
2023-03-31,RELIANCE-I1800PE,1800.0,0.9,put,-4.5931821011974664e-05,300.3131966327683,0.25,0.05,-0.0,255.26621713785306
2023-04-28,RELIANCE-I1800PE,1800.0,0.9,put,-2.102326146565785e-06,289.2681635302353,0.25,0.45,-1.567558387523704e-13,130.1706735886059
2023-05-12,RELIANCE-I2560CE,2560.0,8.1,call,0.268557959650668,282.0419953278535,0.25,0.05,0.0,2270.4380623892202
2023-05-26,RELIANCE-I1900PE,1900.0,1.1,put,-1.5934897899408078e-05,279.05122583217064,0.25,0.7,-1.1323747636315975e-09,111.6204903328683
2023-06-12,RELIANCE-I2580CE,2580.0,9.85,call,0.24234888701626495,281.3561365783075,0.25,16.4,0.41968703207545627,-1842.8826945879136
2023-06-14,RELIANCE-I1900PE,1900.0,0.45,put,-2.4208311194961944e-12,274.73606792794334,0.25,0.2,-1.2891948449852612e-48,68.68401698198583
2023-06-26,RELIANCE-I2540CE,2540.0,8.0,call,0.18597445021901854,280.44871794871796,0.25,0.05,0.3651573751300551,2229.5673076923076
2023-06-30,RELIANCE-I2660CE,2660.0,16.1,call,0.2693413680800607,274.1496358059163,0.25,16.55,0.41292824387478116,-123.36733611266214
2023-07-03,RELIANCE-I2040PE,2040.0,0.8,put,-5.698711681436043e-07,267.78882938026015,0.25,0.8,-1.943891173208716e-18,0.0
2023-07-20,RELIANCE-I2680CE,2680.0,15.0,call,0.25379421607097774,266.7682926829268,0.25,0.05,0.0,3988.1859756097556
2023-07-28,RELIANCE-I2660CE,2660.0,21.8,call,0.2591295275855275,276.8823161949377,0.25,10.35,0.2609337819169335,3170.302520432037
2023-08-14,RELIANCE-I2080PE,2080.0,0.95,put,-7.516966600886884e-07,272.0348204570185,0.25,0.55,-4.81508981719446e-10,108.81392818280737
2023-08-24,RELIANCE-I2540CE,2540.0,32.15,call,0.20681016570263944,282.6569755703614,0.25,0.05,0.0,9073.288915808602
2023-09-01,RELIANCE-I2520CE,2520.0,21.55,call,0.2534424422687946,290.28779961847886,0.25,25.55,0.37056961528488924,-1161.1511984739154
2023-09-11,RELIANCE-I2000PE,2000.0,0.9,put,-4.5900861117924167e-07,283.05129293787024,0.25,0.6,-3.2823834774659287e-09,84.91538788136108
2023-09-20,RELIANCE-I2440CE,2440.0,31.15,call,0.22529493401304906,294.1114682464654,0.25,0.05,0.0,9146.866662465072
2023-09-29,RELIANCE-I2440CE,2440.0,18.55,call,0.2702054501349318,298.7622705932565,0.25,9.95,0.1838207001641941,2569.3555271020064
2023-10-12,RELIANCE-I1920PE,1920.0,0.9,put,-7.553196634958009e-08,298.15781066979025,0.25,0.35,-1.1888477510080369e-11,163.98679586838466
2023-10-19,RELIANCE-I2360CE,2360.0,11.5,call,0.2041157838180535,303.951367781155,0.25,0.1,0.0,3465.045592705167
2023-10-27,RELIANCE-I2380CE,2380.0,13.95,call,0.25032209120973536,308.9280197713933,0.25,15.45,0.34744475524769547,-463.3920296570899
2023-10-30,RELIANCE-I1840PE,1840.0,1.35,put,-2.453503553924213e-05,303.161541792984,0.25,1.35,-0.0,0.0
2023-11-30,RELIANCE-I2380CE,2380.0,15.55,call,0.0,294.43930344073357,0.25,0.1,0.0,4549.0872381593335
2023-12-01,RELIANCE-I2500CE,2500.0,12.9,call,0.2450533290550997,292.2755741127349,0.25,20.0,0.2987812590371234,-2075.1565762004175
2023-12-04,RELIANCE-I1880PE,1880.0,1.5,put,-9.753483109458485e-08,289.13074905516197,0.25,-725.0,-0.0,210053.4891885752
2023-12-29,RELIANCE-I2000PE,2000.0,1.2,put,-1.830016250124784e-07,270.5836876691148,0.25,0.95,-1.3436389737015367e-08,67.6459219172787
2024-01-03,RELIANCE-I2680CE,2680.0,30.05,call,0.24422821638475928,271.2389809164003,0.25,25.4,0.21898610317639527,1261.261261261262
2024-01-08,RELIANCE-I2000PE,2000.0,0.5,put,-7.52510994056328e-11,270.68832173240526,0.25,0.55,-3.042644577075749e-11,-13.534416086620276
2024-01-09,RELIANCE-I2660CE,2660.0,24.75,call,0.25144787730468054,271.2652586708002,0.25,18.85,0.5148691612312549,1600.465026157721
2024-01-10,RELIANCE-I1900PE,1900.0,0.5,put,-1.2797242858863123e-18,263.7329515484892,0.25,0.5,-1.1813361225872934e-123,0.0
2024-01-23,RELIANCE-I2680CE,2680.0,59.55,call,0.2813184840226627,263.4798155641291,0.25,36.0,1.0,6204.94965653524
2024-01-29,RELIANCE-I2000PE,2000.0,1.3,put,-7.594697737194926e-11,242.04702627939142,0.25,0.15,-3.098082190719263e-281,278.35408022130014
2024-02-28,RELIANCE-I2940CE,2940.0,35.0,call,0.2153822534104322,240.13722126929673,0.25,0.2,0.0,8356.775300171526
2024-03-01,RELIANCE-I2200PE,2200.0,1.05,put,-8.313010440957576e-09,235.136042996305,0.25,0.7,-6.920562178983517e-12,82.29761504870677
2024-03-11,RELIANCE-I3020CE,3020.0,39.95,call,0.27207440077178624,238.91192682468986,0.25,1.1,0.13753199566794083,9281.728357139202
2024-03-27,RELIANCE-I2200PE,2200.0,0.1,put,-6.895307527083669e-188,234.50586264656616,0.25,0.05,-0.0,11.725293132328309
2024-04-01,RELIANCE-I2440PE,2440.0,3.75,put,-3.361021511701581e-05,235.3099368024741,0.25,1.0,-1.6006930578354114e-14,647.1023262068038
