Date,Entry,Option Strike,Option Initial Price,Option Type,Bought Delta,lot_size,Expiry Month,Target Delta,Options PNL,Option Close Date,Option Final Price,Option SL
2022-07-25,RELIANCE-I2400PE,2400.0,17.85,put,-0.3784402352798134,289.56731569319584,2022-07-28,-0.35,5102.465669829805,2022-07-28,0.05,Expiry
2022-08-22,RELIANCE-I2580PE,2580.0,13.0,put,-0.35382568077507404,268.8946509171228,2022-08-25,-0.35,3447.0949774320557,2022-08-25,0.05,Expiry
2022-09-26,RELIANCE-I2360PE,2360.0,14.9,put,-0.36684374914756873,294.2350938399781,2022-09-29,-0.35,-8943.569912359975,2022-09-29,44.7,Intraday SL Hit
2022-10-25,RELIANCE-I2420PE,2420.0,3.7,put,-0.32752787234639735,286.67376525513964,2022-10-27,-0.35,1035.608976984192,2022-10-27,0.05,Expiry
2022-11-21,RELIANCE-I2520PE,2520.0,6.95,put,-0.32370091473926593,274.72527472527474,2022-11-24,-0.35,1876.3736263736266,2022-11-24,0.05,Expiry
2022-12-26,RELIANCE-I2500PE,2500.0,11.75,put,-0.3285067504623813,277.2277227722772,2022-12-29,-0.35,3210.851485148515,2022-12-29,0.05,Expiry
2023-01-23,RELIANCE-I2400PE,2400.0,6.0,put,-0.30591251048878654,288.35062249338347,2023-01-26,-0.35,-3529.4116193190134,2023-01-25,18.0,Intraday SL Hit
2023-02-20,RELIANCE-I2400PE,2400.0,10.85,put,-0.3849761714260955,289.87306499894135,2023-02-23,-0.35,-6416.050420686566,2023-02-23,32.55,Intraday SL Hit
2023-04-24,RELIANCE-I2340PE,2340.0,7.0,put,-0.33516791843850813,296.5473416649015,2023-04-27,-0.35,2040.09743698369,2023-04-27,0.05,Expiry
2023-05-22,RELIANCE-I2440PE,2440.0,6.35,put,-0.3625843030858714,285.01628664495115,2023-05-25,-0.35,-3692.1009771986965,2023-05-25,19.049999999999997,Intraday SL Hit
2023-07-24,RELIANCE-I2480PE,2480.0,14.0,put,-0.42012410476106066,281.37310073157005,2023-07-27,-0.35,3885.6218345526167,2023-07-27,0.05,Expiry
2023-08-28,RELIANCE-I2420PE,2420.0,17.2,put,-0.3405987264640321,287.2384078785392,2023-08-31,-0.35,-911.1202297907265,2023-08-31,20.0,Expiry
2023-09-25,RELIANCE-I2320PE,2320.0,4.9,put,-0.3112913131283136,299.2092327420389,2023-09-28,-0.35,-2990.8954904894217,2023-09-28,14.700000000000001,Intraday SL Hit
2023-10-23,RELIANCE-I2240PE,2240.0,7.05,put,-0.27120385359057625,309.3375756772283,2023-10-26,-0.35,-4448.8930133898975,2023-10-26,21.15,Intraday SL Hit
2023-11-28,RELIANCE-I2380PE,2380.0,3.9,put,-0.3174056948458116,292.2572698995887,2023-11-30,-0.35,-642.6737365091956,2023-11-30,6.0,Expiry
2023-12-26,RELIANCE-I2560PE,2560.0,6.55,put,-0.2890982880751868,271.4230321830167,2023-12-28,-0.35,1746.335789065529,2023-12-28,0.05,Expiry
2024-01-23,RELIANCE-I2640PE,2640.0,5.8,put,-0.31594605000370524,263.4798155641291,2024-01-25,-0.35,1499.5953702832408,2024-01-25,0.05,Expiry
2024-02-26,RELIANCE-I2960PE,2960.0,13.55,put,-0.3746782080592948,235.28620886692886,2024-02-29,-0.35,-6503.781385499649,2024-02-28,40.650000000000006,Intraday SL Hit
2024-03-26,RELIANCE-I2880PE,2880.0,9.75,put,-0.42354813971037153,242.49142619600238,2024-03-28,-0.35,2316.1568573111163,2024-03-28,0.1,Expiry
2024-04-22,RELIANCE-I2940PE,2940.0,23.85,put,-0.31483757497396714,236.2550204191839,2024-04-25,-0.35,1951.3483411522504,2024-04-25,15.2,Expiry
2024-05-27,RELIANCE-I2920PE,2920.0,12.25,put,-0.37254632862633974,238.50897815939214,2024-05-30,-0.35,-5960.33936420321,2024-05-29,36.75,Intraday SL Hit
2024-06-24,RELIANCE-I2860PE,2860.0,9.8,put,-0.30331065630097975,242.47462676227093,2024-06-27,-0.35,2340.243860196058,2024-06-27,0.05,Expiry
2024-07-22,RELIANCE-I2980PE,2980.0,25.1,put,-0.32503755496849157,232.9605963791267,2024-07-25,-0.35,5777.073349307774,2024-07-25,0.05,Expiry
2019-01-28,TCS-I1940PE,1940.0,13.5,put,-0.3402213361785846,357.14285714285717,2019-01-31,-0.35,4755.178571428572,2019-01-31,0.05,Expiry
2019-02-25,TCS-I1960PE,1960.0,8.45,put,-0.2953618488457486,352.28988424760945,2019-02-28,-0.35,2929.290387518872,2019-02-28,0.05,Expiry
2019-03-25,TCS-I1950PE,1950.0,9.6,put,-0.27030828054555944,353.3836484337532,2019-03-28,-0.35,3340.712320468486,2019-03-28,0.05,Expiry
2019-04-22,TCS-I2140PE,2140.0,10.0,put,-0.3512732584547408,324.02907003656895,2019-04-25,-0.35,3191.524325325186,2019-04-25,0.05,Expiry
2019-05-27,TCS-I2040PE,2040.0,13.35,put,-0.36026541790592426,340.13605442176873,2019-05-30,-0.35,4461.0544217687075,2019-05-30,0.1,Expiry
2019-06-24,TCS-I2260PE,2260.0,14.85,put,-0.3803223772660893,307.46932147977606,2019-06-27,-0.35,2998.594557731515,2019-06-27,4.9,Expiry
2019-07-22,TCS-I2080PE,2080.0,8.35,put,-0.30539269610038133,332.22591362126246,2019-07-25,-0.35,2729.568106312292,2019-07-25,0.05,Expiry
2019-08-26,TCS-I2240PE,2240.0,13.65,put,-0.3172925149142397,308.77812086457874,2019-08-29,-0.35,2051.9850022055584,2019-08-29,6.8,Expiry
2019-09-23,TCS-I2000PE,2000.0,24.0,put,-0.34435656941178255,346.53465346534654,2019-09-26,-0.35,8216.163366336634,2019-09-26,0.05,Expiry
2019-10-29,TCS-I2180PE,2180.0,9.5,put,-0.34885313513549865,318.54379977246873,2019-10-31,-0.35,2947.645051194539,2019-10-31,0.15,Expiry
2019-11-25,TCS-I2060PE,2060.0,11.75,put,-0.3225297248256719,335.89251439539345,2019-11-28,-0.35,3890.3071017274474,2019-11-28,0.05,Expiry
2019-12-23,TCS-I2220PE,2220.0,9.0,put,-0.38254869723094964,313.05903398926654,2019-12-26,-0.35,-1795.3935599284434,2019-12-26,14.5,Expiry
2020-01-27,TCS-I2160PE,2160.0,12.2,put,-0.409590324039514,322.83355624221736,2020-01-30,-0.35,-8034.681547756304,2020-01-30,36.599999999999994,Intraday SL Hit
2020-02-24,TCS-I2100PE,2100.0,19.15,put,-0.3767991215395877,331.43939393939394,2020-02-27,-0.35,6266.85606060606,2020-02-27,0.05,Expiry
2020-03-23,TCS-I1620PE,1620.0,54.0,put,-0.38506144692851435,429.05301869445293,2020-03-26,-0.35,22677.168250076615,2020-03-26,0.6,Expiry
2020-04-27,TCS-I1820PE,1820.0,26.85,put,-0.387717335723748,381.6793893129771,2020-04-30,-0.35,10126.335877862597,2020-04-30,0.05,Expiry
2020-05-26,TCS-I1940PE,1940.0,20.0,put,-0.4130733529489858,359.07563671804866,2020-05-28,-0.35,7091.564287363102,2020-05-28,0.05,Expiry
2020-06-22,TCS-I2000PE,2000.0,19.35,put,-0.2921703576090867,344.48818897637796,2020-06-25,-0.35,6581.791338582678,2020-06-25,0.05,Expiry
2020-07-27,TCS-I2180PE,2180.0,15.85,put,-0.34659373481336486,317.46751627021024,2020-07-30,-0.35,4965.509421982359,2020-07-30,0.05,Expiry
2020-08-24,TCS-I2220PE,2220.0,11.75,put,-0.31892241656966847,310.9867302406473,2020-08-27,-0.35,3601.8483096471773,2020-08-27,0.05,Expiry
2020-09-21,TCS-I2440PE,2440.0,18.4,put,-0.34741532987582346,283.6304700162075,2020-09-24,-0.35,-10646.353322528365,2020-09-24,55.199999999999996,Intraday SL Hit
2020-10-26,TCS-I2660PE,2660.0,11.85,put,-0.3541334113561873,260.2230483271375,2020-10-29,-0.35,-6290.631970260221,2020-10-27,35.55,Intraday SL Hit
2020-11-23,TCS-I2700PE,2700.0,16.1,put,-0.36624033516330246,256.66880557337976,2020-11-26,-0.35,4039.196993308278,2020-11-26,0.2,Expiry
2020-12-28,TCS-I2900PE,2900.0,10.05,put,-0.3459531974704442,238.5902804659423,2020-12-31,-0.35,-4891.5779301127495,2020-12-31,30.150000000000002,Intraday SL Hit
2021-01-25,TCS-I3260PE,3260.0,11.4,put,-0.35765209911702867,212.43987192910578,2021-01-28,-0.35,-4940.501661583284,2021-01-28,34.2,Intraday SL Hit
2021-02-22,TCS-I2920PE,2920.0,13.65,put,-0.34239681867671146,236.84655726611402,2021-02-25,-0.35,3140.8221959059383,2021-02-25,0.25,Expiry
2021-03-22,TCS-I3100PE,3100.0,20.5,put,-0.3610735703252068,223.69577374770313,2021-03-25,-0.35,-2238.0762163457694,2021-03-25,30.0,Expiry
2021-04-26,TCS-I3080PE,3080.0,14.8,put,-0.373301888328463,225.71907648652137,2021-04-29,-0.35,3295.8370953179424,2021-04-29,0.05,Expiry
2021-05-24,TCS-I3060PE,3060.0,18.0,put,-0.3572653355898977,227.0957768977348,2021-05-27,-0.35,4035.3784075842987,2021-05-27,0.05,Expiry
2021-06-21,TCS-I3250PE,3250.0,13.0,put,-0.3576745560453526,213.87106630003055,2021-06-24,-0.35,2709.318667888787,2021-06-24,0.2,Expiry
2021-07-26,TCS-I3180PE,3180.0,11.6,put,-0.3642468611353903,218.72607000090395,2021-07-29,-0.35,-5175.93372050139,2021-07-28,34.8,Intraday SL Hit
2021-08-23,TCS-I3620PE,3620.0,26.1,put,-0.3937007709048115,192.466318394281,2021-08-26,-0.35,4953.698102832005,2021-08-26,0.1,Expiry
2021-09-27,TCS-I3820PE,3820.0,31.7,put,-0.3889106454303471,182.33915082052619,2021-09-30,-0.35,-870.6694451680116,2021-09-30,35.8,Expiry
2021-10-25,TCS-I3460PE,3460.0,8.8,put,-0.3080385063014093,200.51561157261528,2021-10-28,-0.35,-3599.6562589515893,2021-10-28,26.400000000000002,Intraday SL Hit
2021-11-22,TCS-I3440PE,3440.0,17.8,put,-0.3433588572236677,202.09310718152292,2021-11-25,-0.35,3540.8733309274635,2021-11-25,0.1,Expiry
2021-12-27,TCS-I3680PE,3680.0,22.35,put,-0.3933844624368861,189.3939393939394,2021-12-30,-0.35,4142.80303030303,2021-12-30,0.25,Expiry
2022-01-24,TCS-I3740PE,3740.0,25.7,put,-0.3247382338007706,185.7379767827529,2022-01-27,-0.35,-9737.870646766169,2022-01-27,77.1,Intraday SL Hit
2022-02-21,TCS-I3700PE,3700.0,39.5,put,-0.37748571809744524,188.22517108323586,2022-02-24,-0.35,-15167.184285887148,2022-02-22,118.5,Intraday SL Hit
2022-03-28,TCS-I3680PE,3680.0,19.25,put,-0.3743497215622925,189.1891891891892,2022-03-31,-0.35,3595.918918918919,2022-03-31,0.05,Expiry
2022-04-25,TCS-I3520PE,3520.0,19.6,put,-0.32931728330708676,197.36656610370204,2022-04-28,-0.35,3799.799813911524,2022-04-28,0.15,Expiry
2022-05-23,TCS-I3300PE,3300.0,37.95,put,-0.3573989298546549,210.77988557663355,2022-05-26,-0.35,-16318.157181571818,2022-05-25,113.85000000000001,Intraday SL Hit
2022-06-27,TCS-I3300PE,3300.0,25.0,put,-0.36607189093007675,210.78305906442435,2022-06-30,-0.35,-2234.3004260828984,2022-06-30,35.0,Expiry
2022-07-25,TCS-I3140PE,3140.0,13.7,put,-0.3427065551184949,221.1690363349131,2022-07-28,-0.35,-6181.232227488151,2022-07-26,41.099999999999994,Intraday SL Hit
2022-08-22,TCS-I3320PE,3320.0,15.0,put,-0.3055949949129164,208.70602265951104,2022-08-25,-0.35,-6386.404293381038,2022-08-23,45.0,Intraday SL Hit
2023-04-24,TCS-I3140PE,3140.0,6.2,put,-0.30905843657989474,220.71574964527827,2023-04-27,-0.35,1332.4609806085448,2023-04-27,0.1,Expiry
2023-05-22,TCS-I3260PE,3260.0,8.8,put,-0.3037120686371544,212.636695018226,2023-05-25,-0.35,1777.3238153098423,2023-05-25,0.35,Expiry
2023-07-24,TCS-I3360PE,3360.0,8.6,put,-0.3133922849348975,206.3953059810411,2023-07-27,-0.35,1705.134820362371,2023-07-27,0.25,Expiry
2023-08-28,TCS-I3340PE,3340.0,9.45,put,-0.30328178574588904,207.53038837829826,2023-08-31,-0.35,1899.6294100207529,2023-08-31,0.2,Expiry
2023-09-25,TCS-I3540PE,3540.0,8.35,put,-0.3248015912708755,196.08941677404894,2023-09-28,-0.35,1611.070648215586,2023-09-28,0.05,Expiry
2023-10-23,TCS-I3380PE,3380.0,9.0,put,-0.3115636660633311,205.3297742839124,2023-10-26,-0.35,-3769.8546558526314,2023-10-26,27.0,Intraday SL Hit
2023-11-28,TCS-I3460PE,3460.0,7.95,put,-0.3551850962359085,201.26509488211616,2023-11-30,-0.35,1553.5652673950544,2023-11-30,0.15,Expiry
2023-12-26,TCS-I3780PE,3780.0,18.5,put,-0.37722175539379144,184.37549386293,2023-12-28,-0.35,3358.2152452194073,2023-12-28,0.1,Expiry
2024-01-23,TCS-I3840PE,3840.0,21.0,put,-0.34781769124235395,181.34715025906735,2024-01-25,-0.35,2762.823834196891,2024-01-25,5.5,Expiry
2024-02-26,TCS-I3980PE,3980.0,25.7,put,-0.36400863225930213,174.9562609347663,2024-02-29,-0.35,4442.576855786053,2024-02-29,0.05,Expiry
2024-03-26,TCS-I3860PE,3860.0,13.75,put,-0.32038787560072335,180.22657054582905,2024-03-28,-0.35,2407.8269824922763,2024-03-28,0.25,Expiry
2024-04-22,TCS-I3850PE,3850.0,23.15,put,-0.3388310318262211,180.6428304150914,2024-04-25,-0.35,3957.613450149029,2024-04-25,1.0,Expiry
2024-05-27,TCS-I3800PE,3800.0,9.0,put,-0.2242209753828614,181.92922952971293,2024-05-30,-0.35,-3340.220654165529,2024-05-30,27.0,Intraday SL Hit
2024-06-24,TCS-I3800PE,3800.0,24.7,put,-0.3940170133325893,183.4862385321101,2024-06-27,-0.35,4477.522935779816,2024-06-27,0.05,Expiry
2024-07-22,TCS-I4250PE,4250.0,23.15,put,-0.3281568612918826,163.47119404030732,2024-07-25,-0.35,3738.2592653137476,2024-07-25,0.05,Expiry
2019-01-28,INFY-I720PE,720.0,3.1,put,-0.27684782327156965,957.5923392612859,2019-01-31,-0.35,2890.4924760601916,2019-01-31,0.05,Expiry
2019-02-25,INFY-I750PE,750.0,5.0,put,-0.3947809097303298,927.4594236502153,2019-02-28,-0.35,-9460.086121232196,2019-02-27,15.0,Intraday SL Hit
2019-03-25,INFY-I730PE,730.0,6.5,put,-0.407816951747361,953.7434430138292,2019-03-28,-0.35,6089.175011921791,2019-03-28,0.05,Expiry
2019-04-22,INFY-I710PE,710.0,2.6,put,-0.27254886127524225,970.7391485230897,2019-04-25,-0.35,2400.637914297601,2019-04-25,0.1,Expiry
2019-05-27,INFY-I700PE,700.0,3.5,put,-0.2979224319072111,986.6102889358704,2019-05-30,-0.35,3368.7808315715292,2019-05-30,0.05,Expiry
2019-06-24,INFY-I740PE,740.0,3.7,put,-0.38883885439551985,939.5973154362416,2019-06-27,-0.35,-4577.2483221476505,2019-06-27,8.45,Expiry
2019-07-22,INFY-I780PE,780.0,3.5,put,-0.410012829505693,892.7432725417676,2019-07-25,-0.35,3048.2719040938655,2019-07-25,0.05,Expiry
2019-08-26,INFY-I800PE,800.0,6.75,put,-0.40832758176926176,870.3220191470845,2019-08-29,-0.35,-11984.334203655353,2019-08-27,20.25,Intraday SL Hit
2019-09-23,INFY-I760PE,760.0,10.5,put,-0.42873243957800655,917.4311926605504,2019-09-26,-0.35,9490.366972477064,2019-09-26,0.05,Expiry
2019-10-29,INFY-I650PE,650.0,8.8,put,-0.4638722819219926,1075.4340144415426,2019-10-31,-0.35,9314.871716085423,2019-10-31,0.05,Expiry
2019-11-25,INFY-I690PE,690.0,4.9,put,-0.31386682680909533,1002.1474588403722,2019-11-28,-0.35,4810.808876163206,2019-11-28,0.05,Expiry
2019-12-23,INFY-I730PE,730.0,3.35,put,-0.3685422665987042,951.0869565217391,2019-12-26,-0.35,2673.9809782608695,2019-12-26,0.5,Expiry
2020-01-27,INFY-I770PE,770.0,2.5,put,-0.3313522367350668,899.685110211426,2020-01-30,-0.35,2135.8524516419257,2020-01-30,0.1,Expiry
2020-02-24,INFY-I790PE,790.0,4.7,put,-0.3828113218093934,880.0603469952225,2020-02-27,-0.35,-8438.018606990194,2020-02-27,14.100000000000001,Intraday SL Hit
2020-03-23,INFY-I520PE,520.0,18.7,put,-0.27990234050056995,1322.8763110649154,2020-03-26,-0.35,24423.603893035997,2020-03-26,0.05,Expiry
2020-04-27,INFY-I660PE,660.0,9.3,put,-0.3979067436531915,1052.0778537611784,2020-04-30,-0.35,9580.220936349291,2020-04-30,0.1,Expiry
2020-05-26,INFY-I670PE,670.0,2.85,put,-0.26893938764442726,1026.392961876833,2020-05-28,-0.35,2844.134897360704,2020-05-28,0.05,Expiry
2020-06-22,INFY-I690PE,690.0,5.0,put,-0.29235396548077136,995.3785993601138,2020-06-25,-0.35,4876.8574475648775,2020-06-25,0.05,Expiry
2020-07-27,INFY-I930PE,930.0,6.4,put,-0.3075824778560741,739.0592831124955,2020-07-30,-0.35,4645.35712400359,2020-07-30,0.05,Expiry
2020-08-24,INFY-I940PE,940.0,5.1,put,-0.3948158735189336,737.9684782035739,2020-08-27,-0.35,3688.7354383005636,2020-08-27,0.05,Expiry
2020-09-21,INFY-I990PE,990.0,6.05,put,-0.31902110947237877,695.1340615690169,2020-09-24,-0.35,-5560.377358490567,2020-09-24,13.85,Expiry
2020-10-26,INFY-I1100PE,1100.0,5.6,put,-0.34545855250851465,628.3380458686773,2020-10-29,-0.35,-7178.133836003767,2020-10-27,16.799999999999997,Intraday SL Hit
2020-11-23,INFY-I1120PE,1120.0,5.05,put,-0.30731405266445955,614.8440931049627,2020-11-26,-0.35,-6334.123847167325,2020-11-26,15.149999999999999,Intraday SL Hit
2020-12-28,INFY-I1220PE,1220.0,4.7,put,-0.31389712358078065,564.7666303602404,2020-12-31,-0.35,2599.3384162330062,2020-12-31,0.05,Expiry
2021-01-25,INFY-I1320PE,1320.0,8.5,put,-0.36183374436142546,524.3445692883895,2021-01-28,-0.35,-9092.134831460673,2021-01-27,25.5,Intraday SL Hit
2021-02-22,INFY-I1240PE,1240.0,6.2,put,-0.2821575375865935,553.7317565162361,2021-02-25,-0.35,3370.8420677925874,2021-02-25,0.05,Expiry
2021-03-22,INFY-I1360PE,1360.0,10.0,put,-0.3838223638168843,510.3900838497995,2021-03-25,-0.35,-10411.95771053591,2021-03-25,30.0,Intraday SL Hit
2021-04-26,INFY-I1340PE,1340.0,10.25,put,-0.42941743248948333,520.446096654275,2021-04-29,-0.35,5254.944237918216,2021-04-29,0.05,Expiry
2021-05-24,INFY-I1340PE,1340.0,3.75,put,-0.37225580352510323,518.7682958461481,2021-05-27,-0.35,1899.7294993885944,2021-05-27,0.05,Expiry
2021-06-21,INFY-I1480PE,1480.0,4.5,put,-0.25279931304194503,466.0452729693742,2021-06-24,-0.35,2052.6964047936085,2021-06-24,0.05,Expiry
2021-07-26,INFY-I1600PE,1600.0,7.7,put,-0.4364239743752924,436.4361867946879,2021-07-29,-0.35,3304.913024502774,2021-07-29,0.05,Expiry
2021-08-23,INFY-I1720PE,1720.0,5.5,put,-0.26812219641891644,402.3913543343298,2021-08-26,-0.35,2109.7378707748912,2021-08-26,0.2,Expiry
2021-09-27,INFY-I1720PE,1720.0,19.25,put,-0.44880803174322265,406.26813697040046,2021-09-30,-0.35,-18888.015089959375,2021-09-29,64.9,Overnight SL Hit
2021-10-25,INFY-I1700PE,1700.0,15.9,put,-0.3839435271986641,409.740107703114,2021-10-28,-0.35,5622.044017794427,2021-10-28,2.0,Expiry
2021-11-22,INFY-I1740PE,1740.0,4.1,put,-0.24642109010092367,397.43371373417364,2021-11-25,-0.35,-3324.1355816726277,2021-11-23,12.299999999999999,Intraday SL Hit
2021-12-27,INFY-I1860PE,1860.0,10.55,put,-0.40111326294531635,374.8326639892905,2021-12-30,-0.35,3896.010709504686,2021-12-30,0.05,Expiry
