Ticker,Date,EQ_Open,EQ_High,EQ_Low,EQ_Close,EQ_Volume
ATUL.EQ-NSE,2019-01-01,3451.45,3506.05,3414.1001,3435.0,12907.0
ATUL.EQ-NSE,2019-01-02,3450.0,3485.0,3437.3,3452.05,8598.0
ATUL.EQ-NSE,2019-01-03,3488.6001,3488.6001,3435.0,3446.6499,3553.0
ATUL.EQ-NSE,2019-01-04,3448.2,3474.8999,3423.2,3460.0,5590.0
ATUL.EQ-NSE,2019-01-07,3470.0,3490.0,3432.25,3455.0,30030.0
ATUL.EQ-NSE,2019-01-08,3435.05,3475.0,3430.05,3449.8999,2099.0
ATUL.EQ-NSE,2019-01-09,3449.8999,3475.0,3441.6499,3451.7,7280.0
ATUL.EQ-NSE,2019-01-10,3469.8501,3480.0,3440.5,3460.0,4553.0
ATUL.EQ-NSE,2019-01-11,3450.05,3474.95,3440.0,3440.0,9590.0
ATUL.EQ-NSE,2019-01-14,3469.95,3469.95,3425.0,3425.0,2179.0
ATUL.EQ-NSE,2019-01-15,3435.25,3487.3501,3405.05,3461.2,2114.0
ATUL.EQ-NSE,2019-01-16,3481.6001,3503.25,3453.0,3453.0,6218.0
ATUL.EQ-NSE,2019-01-17,3482.1499,3494.0,3450.0,3492.5,2482.0
ATUL.EQ-NSE,2019-01-18,3560.0,3584.0,3510.1001,3560.0,55741.0
ATUL.EQ-NSE,2019-01-21,3580.05,3648.8,3548.0,3555.0,15866.0
ATUL.EQ-NSE,2019-01-22,3510.25,3579.8,3452.25,3478.0,12927.0
ATUL.EQ-NSE,2019-01-23,3452.0,3569.55,3445.55,3532.55,16445.0
ATUL.EQ-NSE,2019-01-24,3554.95,3555.0,3510.0,3523.8999,2237.0
ATUL.EQ-NSE,2019-01-25,3540.0,3550.95,3225.0,3380.0,62951.0
ATUL.EQ-NSE,2019-01-28,3400.0,3474.0,3301.0,3328.05,30384.0
ATUL.EQ-NSE,2019-01-29,3322.0,3495.0,3270.0,3475.0,31261.0
ATUL.EQ-NSE,2019-01-30,3460.1001,3544.95,3454.95,3500.1499,16634.0
ATUL.EQ-NSE,2019-01-31,3511.0,3543.95,3450.0,3464.0,16892.0
ATUL.EQ-NSE,2019-02-01,3490.0,3545.0,3489.95,3505.0,5496.0
ATUL.EQ-NSE,2019-02-04,3520.0,3550.0,3490.0,3525.0,8151.0
ATUL.EQ-NSE,2019-02-05,3517.45,3538.3501,3455.0,3460.1001,7419.0
ATUL.EQ-NSE,2019-02-06,3466.2,3517.3501,3464.0,3480.1001,6599.0
ATUL.EQ-NSE,2019-02-07,3474.1499,3508.0,3474.1499,3490.0,4460.0
ATUL.EQ-NSE,2019-02-08,3483.25,3500.0,3463.3999,3467.6499,37823.0
ATUL.EQ-NSE,2019-02-11,3426.0,3488.1499,3375.0,3425.0,16687.0
ATUL.EQ-NSE,2019-02-12,3424.95,3425.0,3382.0,3423.0,3540.0
ATUL.EQ-NSE,2019-02-13,3449.5,3450.0,3365.0,3365.0,5799.0
ATUL.EQ-NSE,2019-02-14,3390.0,3429.95,3365.0,3372.0,3666.0
ATUL.EQ-NSE,2019-02-15,3385.25,3448.7,3362.1499,3445.0,4817.0
ATUL.EQ-NSE,2019-02-18,3431.25,3431.25,3380.0,3388.3501,9776.0
ATUL.EQ-NSE,2019-02-19,3404.55,3464.8999,3380.45,3410.0,4337.0
ATUL.EQ-NSE,2019-02-20,3403.05,3480.0,3370.0,3411.2,16052.0
ATUL.EQ-NSE,2019-02-21,3426.3,3429.1001,3365.0,3370.0,5164.0
ATUL.EQ-NSE,2019-02-22,3336.0,3387.0,3333.3,3350.05,5017.0
ATUL.EQ-NSE,2019-02-25,3351.05,3380.0,3330.0,3337.3,3321.0
ATUL.EQ-NSE,2019-02-26,3334.0,3334.0,3300.0,3310.0,5112.0
ATUL.EQ-NSE,2019-02-27,3315.0,3370.3999,3286.05,3310.0,4987.0
ATUL.EQ-NSE,2019-02-28,3344.95,3390.0,3299.3,3360.0,18924.0
ATUL.EQ-NSE,2019-03-01,3385.0,3418.05,3343.0,3394.0,11355.0
ATUL.EQ-NSE,2019-03-05,3383.1001,3420.0,3365.75,3419.95,23189.0
ATUL.EQ-NSE,2019-03-06,3433.95,3440.0,3400.1001,3400.1001,3928.0
ATUL.EQ-NSE,2019-03-07,3420.0,3440.0,3370.0,3384.0,3061.0
ATUL.EQ-NSE,2019-03-08,3399.95,3415.0,3320.1499,3330.0,38397.0
ATUL.EQ-NSE,2019-03-11,3330.0,3438.0,3311.05,3315.0,5566.0
ATUL.EQ-NSE,2019-03-12,3326.05,3361.8999,3290.6499,3325.0,6720.0
ATUL.EQ-NSE,2019-03-13,3310.0,3354.8999,3300.1001,3315.6001,3170.0
ATUL.EQ-NSE,2019-03-14,3335.6001,3348.95,3280.2,3285.0,9257.0
ATUL.EQ-NSE,2019-03-15,3288.75,3334.95,3200.0,3243.1499,9089.0
ATUL.EQ-NSE,2019-03-18,3270.1001,3327.8,3270.0,3325.0,8501.0
ATUL.EQ-NSE,2019-03-19,3311.05,3378.0,3297.05,3330.0,11211.0
ATUL.EQ-NSE,2019-03-20,3339.7,3339.8501,3320.0,3329.6499,1979.0
ATUL.EQ-NSE,2019-03-22,3339.95,3345.6001,3299.5,3335.5,4724.0
ATUL.EQ-NSE,2019-03-25,3339.95,3359.95,3309.3,3349.0,3204.0
ATUL.EQ-NSE,2019-03-26,3327.75,3420.0,3327.75,3410.8501,7596.0
ATUL.EQ-NSE,2019-03-27,3459.8999,3581.45,3412.7,3490.0,20408.0
ATUL.EQ-NSE,2019-03-28,3515.0,3565.3,3475.0,3528.95,11063.0
ATUL.EQ-NSE,2019-03-29,3533.2,3658.95,3494.5,3545.0,17938.0
ATUL.EQ-NSE,2019-04-01,3625.0,3625.0,3530.0,3555.0,6679.0
ATUL.EQ-NSE,2019-04-02,3555.0,3599.0,3515.05,3596.0,3106.0
ATUL.EQ-NSE,2019-04-03,3583.0,3650.0,3501.05,3536.0,11996.0
ATUL.EQ-NSE,2019-04-04,3540.2,3555.0,3485.0,3520.0,8950.0
ATUL.EQ-NSE,2019-04-05,3545.3,3570.0,3501.0,3505.0,3803.0
ATUL.EQ-NSE,2019-04-08,3548.95,3579.95,3500.0,3510.0,5810.0
ATUL.EQ-NSE,2019-04-09,3484.0,3529.0,3481.2,3523.3,1530.0
ATUL.EQ-NSE,2019-04-10,3519.95,3546.0,3479.95,3525.0,7087.0
ATUL.EQ-NSE,2019-04-11,3507.25,3535.0,3468.0,3520.0,36018.0
ATUL.EQ-NSE,2019-04-12,3504.5,3515.45,3475.0,3475.0,2711.0
ATUL.EQ-NSE,2019-04-15,3514.6499,3525.0,3470.0,3505.0,14265.0
ATUL.EQ-NSE,2019-04-16,3500.0,3549.75,3480.8,3547.0,4006.0
ATUL.EQ-NSE,2019-04-18,3510.05,3562.95,3492.0,3530.0,4597.0
ATUL.EQ-NSE,2019-04-22,3540.0,3540.05,3501.3501,3516.0,2102.0
ATUL.EQ-NSE,2019-04-23,3531.8999,3531.8999,3495.0,3495.0,1042.0
