ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-16,1136.5,1168.9,11.292950397160723,22.585900794321446,2019-01-18,-7164.291453016173,615.9260888693357,0,False,0,10890.3,11050.0,57.8,63.55,0,64.27738446140144,447.59556669696866,Intraday SL Hit
RELIANCE.EQ-NSE,2019-02-13,1238.3,1268.0,14.314309933243198,0.0495304841980733,2019-02-28,7982.55570654082,565.2911249293386,0,False,0,10793.65,10950.0,0.05,58.15,0,64.85294594506956,3805.7005739485717,No SL Hit
RELIANCE.EQ-NSE,2019-03-13,1348.5,1386.85,10.896706523576135,0.0495304841980733,2019-03-28,5573.896602528902,519.0952910641454,0,False,0,11341.7,11500.0,70.15,58.3,0,61.71914263293862,-652.0936014883139,No SL Hit
RELIANCE.EQ-NSE,2019-04-10,1331.0,1367.05,17.335669469325673,0.0495304841980733,2019-04-25,8999.700142685691,525.9203606311045,0,False,0,11584.3,11750.0,0.05,81.5,0,60.4266118798719,4971.025439603602,No SL Hit
RELIANCE.EQ-NSE,2019-05-15,1256.2,1287.8,33.87885119148218,67.75770238296435,2019-05-21,-19444.874788296966,557.2361088998567,0,False,0,11157.0,11300.0,539.25,235.05,0,62.740880164918885,-18599.973111051353,Intraday SL Hit
RELIANCE.EQ-NSE,2019-06-12,1332.5,1367.05,10.153749260605036,0.0495304841980733,2019-06-27,5254.431658740151,525.328330206379,0,False,0,11906.2,12050.0,0.05,59.4,0,58.79289781794359,3524.310863247719,No SL Hit
RELIANCE.EQ-NSE,2019-07-10,1277.1,1307.6,11.689194270745311,0.0495304841980733,2019-07-25,6315.553658522014,548.1168271865947,0,False,0,11498.9,11650.0,0.05,56.0,0,60.875388080599016,3440.0986181286908,No SL Hit
RELIANCE.EQ-NSE,2019-08-14,1288.0,1327.4,10.698584586783843,0.0495304841980733,2019-08-29,5729.115734715191,543.4782608695652,0,False,0,11029.4,11200.0,0.05,57.75,0,63.46673436451666,3698.714345295302,No SL Hit
RELIANCE.EQ-NSE,2019-09-11,1232.05,1268.0,8.915487155653203,17.830974311306406,2019-09-20,-5217.374489043433,568.158759790593,0,False,0,11035.7,11200.0,148.0,59.35,0,63.430502822657374,-5491.590927625797,Intraday SL Hit
RELIANCE.EQ-NSE,2019-10-16,1374.5,1406.65,16.691773174750722,33.383546349501444,2019-10-18,-8755.742785736827,509.2761004001455,0,False,0,11464.0,11650.0,137.85,64.5,0,61.06071179344033,-4355.246859734822,Intraday SL Hit
RELIANCE.EQ-NSE,2019-11-13,1469.1,1505.75,14.165718480648978,48.1436306405273,2019-11-20,-16486.763294372788,476.48219998638626,0,False,0,11840.45,12000.0,93.7,69.4,0,59.11937468592832,-1340.1771047553088,Overnight SL Hit
RELIANCE.EQ-NSE,2019-12-11,1561.0,1604.8,11.39201136555687,0.0495304841980733,2019-12-26,5035.006934018496,448.4304932735426,0,False,0,11910.15,12100.0,26.65,52.2,0,58.773399159540396,1548.003173763555,No SL Hit
RELIANCE.EQ-NSE,2020-01-15,1524.1,1565.15,18.32627915328714,43.58682609430455,2020-01-20,-11886.2112692378,459.2874483301621,0,False,0,12343.3,12500.0,51.0,49.1,0,56.710928195863346,-50.9831244480812,Overnight SL Hit
RELIANCE.EQ-NSE,2020-02-12,1473.7,1505.75,9.90609683961467,19.81219367922934,2020-02-14,-4846.505951931992,474.99491076881316,0,False,0,12201.2,12400.0,15.95,38.6,0,57.37140609120414,1330.7584499885259,Intraday SL Hit
RELIANCE.EQ-NSE,2020-03-11,1152.0,1188.75,34.671338938651346,0.0495304841980733,2020-03-26,20826.57971541436,607.6388888888889,0,False,0,10458.4,10600.0,0.05,195.9,0,66.9318442591601,13239.754646982332,No SL Hit
RELIANCE.EQ-NSE,2020-04-15,1157.5,1208.55,36.65255830657428,73.30511661314856,2020-04-20,-22830.66482854433,604.7516198704104,0,False,0,8925.3,9200.0,283.0,214.8,0,78.42873628897628,-4958.421565661659,Intraday SL Hit
RELIANCE.EQ-NSE,2020-05-13,1492.95,1565.15,32.65,0.05,2020-05-28,15131.85304263371,468.87035734619377,0,False,0,9383.55,9650.0,0.05,163.75,0,74.59863271363184,12333.988735606461,No SL Hit
RELIANCE.EQ-NSE,2020-06-10,1575.0,1644.4,23.5,47.0,2020-06-15,-10757.777777777777,444.44444444444446,0,False,0,10116.15,10400.0,30.5,118.9,0,69.19628514800591,6220.330857094844,Intraday SL Hit
