ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-11,1095.5,1129.3,14.165718480648978,28.331436961297957,2019-01-16,-9323.124623046933,638.9776357827476,0,False,0,10794.95,10950.0,108.2,79.3,0,64.84513592003668,-1752.4397982389917,Intraday SL Hit
RELIANCE.EQ-NSE,2019-02-08,1277.8,1327.4,11.887316207537603,0.0495304841980733,2019-02-28,6419.543026682988,547.8165597120051,0,False,0,10943.6,11100.0,0.05,65.15,0,63.96432618151248,4205.782375086809,No SL Hit
RELIANCE.EQ-NSE,2019-03-08,1266.9,1307.6,12.382621049518338,24.765242099036676,2019-03-11,-7047.0201094819795,552.5297971426315,0,False,0,11035.4,11200.0,126.55,69.5,0,63.432227196114326,-3494.4496801203404,Intraday SL Hit
RELIANCE.EQ-NSE,2019-04-05,1354.95,1406.65,16.889895111543012,0.0495304841980733,2019-04-25,8612.6272260757,516.6242296763718,0,False,0,11665.95,11850.0,0.05,100.0,0,60.00368594070778,6057.402097557421,No SL Hit
RELIANCE.EQ-NSE,2019-05-10,1245.8,1287.8,29.9164124556363,59.8328249112726,2019-05-20,-17313.961615438893,561.8879434901269,0,False,0,11278.9,11450.0,508.95,225.4,0,62.06278981106314,-17142.14595394941,Intraday SL Hit
RELIANCE.EQ-NSE,2019-06-07,1311.0,1347.25,14.908675743620078,0.0495304841980733,2019-06-27,7854.0764591919715,533.9435545385202,0,False,0,11870.65,12050.0,0.05,67.15,0,58.96896968573751,3996.445013541803,No SL Hit
RELIANCE.EQ-NSE,2019-07-05,1262.9,1307.6,10.05468829220889,0.0495304841980733,2019-07-25,5489.651543410185,554.2798321323936,0,False,0,11811.15,12000.0,0.05,55.55,0,59.266032520118706,3322.216718947774,No SL Hit
RELIANCE.EQ-NSE,2019-08-09,1161.0,1208.55,16.39459026956228,38.584247190299145,2019-08-13,-13710.259867988661,602.9285099052541,0,False,0,11109.65,11300.0,75.1,69.6,0,63.00828558955503,-255.37258149446637,Overnight SL Hit
RELIANCE.EQ-NSE,2019-09-06,1220.2,1268.0,10.50046264999155,21.0009252999831,2019-09-24,-6204.58414247165,573.6764464841829,0,False,0,10946.2,11150.0,468.75,74.0,0,63.949133032467884,-24896.836345032978,Intraday SL Hit
RELIANCE.EQ-NSE,2019-10-11,1350.0,1386.85,21.14951675257732,42.29903350515464,2019-10-18,-11295.408576746848,518.5185185185185,0,False,0,11305.05,11500.0,234.0,93.7,0,61.91923078624155,-8484.358760023175,Intraday SL Hit
RELIANCE.EQ-NSE,2019-11-08,1445.0,1485.9,14.95820622781815,29.9164124556363,2019-11-19,-7463.575564191617,484.42906574394465,0,False,0,11908.15,12100.0,44.05,78.6,0,58.78327028127795,2103.0596692181407,Intraday SL Hit
RELIANCE.EQ-NSE,2019-12-06,1555.0,1604.8,15.35445010140274,0.0495304841980733,2019-12-26,6820.331747873995,450.1607717041801,0,False,0,11921.5,12150.0,0.05,56.15,0,58.717443274755695,3327.0477708342073,No SL Hit
RELIANCE.EQ-NSE,2020-01-10,1546.85,1604.8,12.382621049518338,0.0495304841980733,2020-01-30,5524.86558812307,452.5325661828878,0,False,0,12256.8,12450.0,0.05,58.9,0,57.11115462437178,3394.658475295346,No SL Hit
RELIANCE.EQ-NSE,2020-02-07,1431.8,1485.9,10.64905410258577,21.29810820517154,2020-02-14,-5362.458449479215,488.89509708059785,0,False,0,12098.35,12300.0,35.0,45.55,0,57.85912955072386,657.0193456132447,Intraday SL Hit
RELIANCE.EQ-NSE,2020-03-06,1269.95,1307.6,26.74646146695961,0.0495304841980733,2020-03-26,14567.722937340031,551.2028032599709,0,False,0,10989.45,11200.0,0.05,134.0,0,63.697455286661295,8617.660574460051,No SL Hit
RELIANCE.EQ-NSE,2020-04-13,1192.5,1248.15,39.52532639006253,81.92342086361332,2020-04-22,-25600.677033342792,587.0020964360587,0,False,0,8993.85,9250.0,109.75,267.0,0,77.83096226866137,12532.146967094182,Overnight SL Hit
RELIANCE.EQ-NSE,2020-05-08,1560.0,1644.4,25.012894520027043,0.05,2020-05-28,11088.83711690945,448.71794871794873,0,False,0,9251.5,9550.0,0.05,164.05,0,75.66340593417284,12532.962222342325,No SL Hit
RELIANCE.EQ-NSE,2020-06-05,1579.0,1660.0,23.55,47.1,2020-06-19,-10753.356554781505,443.3185560481317,0,False,0,10142.15,10500.0,38.0,114.0,0,69.01889638784677,5350.344847985882,Intraday SL Hit
RELIANCE.EQ-NSE,2020-07-10,1880.7,1980.0,44.5,89.0,2020-07-23,-17059.871324506832,372.20183974052213,0,False,0,10768.05,11150.0,158.0,64.7,0,65.00712756720112,-5920.394128927706,Intraday SL Hit
RELIANCE.EQ-NSE,2020-08-07,2146.0,2260.0,50.45,0.05,2020-08-27,16275.163094128613,326.18825722274,0,False,0,11214.05,11600.0,0.05,60.45,0,62.42169421395482,3808.035455522314,No SL Hit
