ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-28,1230.5,1248.15,5.250231324995775,0.0495304841980733,2019-01-31,2928.3967947127458,568.8744412840309,0,False,0,10661.55,10700.0,126.7,69.0,0,65.65649459975333,-3659.8899784740506,No SL Hit
RELIANCE.EQ-NSE,2019-02-25,1231.3,1248.15,3.813847283251648,0.0495304841980733,2019-02-28,2118.0688012388164,568.5048322910745,0,False,0,10880.1,10950.0,0.05,24.05,0,64.33764395547834,1559.6088271247506,No SL Hit
RELIANCE.EQ-NSE,2019-03-25,1328.9,1347.25,4.210091156836235,12.630273470508705,2019-03-26,-4524.050095539276,526.7514485664835,0,False,0,11354.25,11400.0,131.8,42.05,0,61.650923662945594,-5425.990267961337,Intraday SL Hit
RELIANCE.EQ-NSE,2019-04-22,1344.0,1367.05,5.101639872401555,15.304919617204664,2019-04-24,-5420.492364426652,520.8333333333334,0,False,0,11594.45,11650.0,80.25,42.0,0,60.3737132852356,-2235.4876686690613,Intraday SL Hit
RELIANCE.EQ-NSE,2019-05-27,1313.5,1327.4,6.339901977353389,0.0495304841980733,2019-05-30,3318.2596254113896,532.9272934906737,0,False,0,11924.75,12000.0,0.05,36.5,0,58.701440281766914,2161.12287469339,No SL Hit
RELIANCE.EQ-NSE,2019-06-24,1261.85,1268.0,6.290371493155315,18.871114479465945,2019-06-25,-7118.63572708784,554.7410548004914,0,False,0,11699.65,11750.0,67.5,47.5,0,59.83084964080122,-1127.8115157291031,Intraday SL Hit
RELIANCE.EQ-NSE,2019-07-22,1278.1,1287.8,6.339901977353389,0.0495304841980733,2019-07-25,3410.1666676925597,547.6879743369063,0,False,0,11346.2,11400.0,0.05,32.5,0,61.694664292891005,2022.0734695316492,No SL Hit
RELIANCE.EQ-NSE,2019-08-26,1265.0,1287.8,4.953048419807335,0.0495304841980733,2019-08-29,2685.726879524462,553.3596837944664,0,False,0,11057.85,11100.0,0.05,54.6,0,63.30344506391387,3487.7982609639303,No SL Hit
RELIANCE.EQ-NSE,2019-09-23,1237.6,1248.15,13.42276121767788,40.26828365303364,2019-09-24,-15487.801405012942,565.6108597285069,0,False,0,11600.2,11650.0,51.1,80.0,0,60.34378717608317,1823.0461543766485,Intraday SL Hit
RELIANCE.EQ-NSE,2019-10-29,1471.0,1485.9,3.1699509886766943,0.0495304841980733,2019-10-31,1469.5839448163913,475.8667573079538,0,False,0,11786.85,11850.0,27.85,30.0,0,59.388216529437464,162.04074880057016,No SL Hit
RELIANCE.EQ-NSE,2019-11-25,1561.7,1585.0,3.6157253464593535,0.0495304841980733,2019-11-28,1582.0449591908139,448.22949350067233,0,False,0,12073.75,12150.0,1.6,36.9,0,57.97701625427063,2068.909825033647,No SL Hit
RELIANCE.EQ-NSE,2019-12-23,1570.0,1585.0,3.912908251647795,0.0495304841980733,2019-12-26,1704.858194945149,445.859872611465,0,False,0,12262.75,12350.0,0.05,11.65,0,57.08344376261442,668.8467105665533,No SL Hit
RELIANCE.EQ-NSE,2020-01-27,1508.0,1525.55,3.5166643780632074,0.0495304841980733,2020-01-30,1592.8583300197379,464.19098143236073,0,False,0,12119.0,12200.0,0.05,31.0,0,57.760541298787025,1805.6234012707318,No SL Hit
RELIANCE.EQ-NSE,2020-02-24,1446.0,1466.1,5.3492922933919225,0.0495304841980733,2020-02-27,2539.447791834415,484.09405255878283,0,False,0,11829.4,11900.0,0.05,55.95,0,59.17459888075473,3340.997852807412,No SL Hit
RELIANCE.EQ-NSE,2020-03-23,890.0,911.35,30.907022139597768,92.7210664187933,2020-03-25,-49590.14338802878,786.5168539325842,0,False,0,7610.25,7700.0,694.5,299.05,0,91.98120955290563,-35460.09001018363,Intraday SL Hit
RELIANCE.EQ-NSE,2020-04-27,1429.8,1446.3,21.0009252999831,0.0495304841980733,2020-04-30,10154.303525360365,489.57896209260036,0,False,0,9282.3,9400.0,460.9,76.65,0,75.41234392338106,-28571.814097799037,No SL Hit
RELIANCE.EQ-NSE,2020-05-26,1427.2,1446.3,8.7,26.099999999999998,2020-05-28,-8704.876681614349,490.4708520179372,0,False,0,9029.05,9100.0,391.75,58.55,0,77.52753611952532,-25483.068539879616,Intraday SL Hit
RELIANCE.EQ-NSE,2020-06-22,1752.5,1780.0,20.35,0.05,2020-06-25,8026.932952924396,399.4293865905849,0,False,0,10311.2,10450.0,0.05,45.5,0,67.88734579874311,3116.402552564202,No SL Hit
RELIANCE.EQ-NSE,2020-07-27,2154.95,2200.0,34.55,0.05,2020-07-30,11094.36413837908,324.833522819555,0,False,0,11131.8,11250.0,0.05,39.3,0,62.88291201782282,2492.8987225785586,No SL Hit
RELIANCE.EQ-NSE,2020-08-24,2099.95,2140.0,12.8,0.05,2020-08-27,4207.26683968666,333.34127003023883,0,False,0,11466.45,11600.0,0.05,22.0,0,61.047665144835584,1353.4572600935774,No SL Hit
RELIANCE.EQ-NSE,2020-09-21,2249.95,2280.0,20.0,0.05,2020-09-24,6144.42543167626,311.11802484499657,0,False,0,11250.55,11400.0,0.15,36.25,0,62.21918039562511,2268.7601939460737,No SL Hit
RELIANCE.EQ-NSE,2020-10-26,2034.6,2080.0,12.8,0.05,2020-10-29,4342.401454831417,344.04797011697633,0,False,0,11767.75,11900.0,0.05,46.05,0,59.484608357587476,2763.7143889018716,No SL Hit
RELIANCE.EQ-NSE,2020-11-23,1955.2,2000.0,16.0,0.05,2020-11-26,5652.9511047463175,358.01963993453353,0,False,0,12926.45,13100.0,0.05,25.6,0,54.152532211086566,1397.4873225054057,No SL Hit
RELIANCE.EQ-NSE,2020-12-28,2000.4,2050.0,12.6,0.05,2020-12-31,4347.355528894222,349.93001399720055,0,False,0,13873.2,14050.0,0.05,27.5,0,50.45699622293342,1398.9454487789405,No SL Hit
RELIANCE.EQ-NSE,2021-01-25,1935.0,1980.0,10.9,0.05,2021-01-28,3885.452196382429,361.75710594315245,0,False,0,14238.9,14400.0,0.05,35.3,0,49.16110092774021,1750.3072568807984,No SL Hit
RELIANCE.EQ-NSE,2021-02-22,2000.0,2040.0,10.0,30.0,2021-02-23,-7139.999999999999,350.0,0,False,0,14675.7,14850.0,38.0,42.9,0,47.697895160026434,272.30728346859104,Intraday SL Hit
