ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-21,1236.0,1208.55,16.44412075376035,24.666181130640528,2019-01-30,-4889.332020232144,566.3430420711974,0,False,0,10961.85,10900.0,264.65,84.45,0,63.857834215939825,-11284.254026464509,Intraday SL Hit
RELIANCE.EQ-NSE,2019-02-18,1215.7,1188.75,20.40655948960622,0.0495304841980733,2019-02-28,11603.790140634263,575.7999506457185,0,False,0,10640.95,10600.0,0.05,101.0,0,65.78360014848298,6707.328762939399,No SL Hit
RELIANCE.EQ-NSE,2019-03-18,1357.0,1327.4,15.602102522393103,23.403153783589655,2019-03-25,-4225.329901974551,515.8437730287399,0,False,0,11462.2,11400.0,67.5,63.8,0,61.07030064036572,-145.77480762855302,Intraday SL Hit
RELIANCE.EQ-NSE,2019-04-15,1339.8,1327.4,26.05303468818658,0.0495304841980733,2019-04-25,13449.570821454892,522.466039707419,0,False,0,11690.35,11600.0,0.05,42.55,0,59.878446753091225,2570.3422053231934,No SL Hit
RELIANCE.EQ-NSE,2019-05-20,1328.55,1307.6,36.157253464593545,0.0495304841980733,2019-05-30,18834.03605331774,526.8902186594407,0,False,0,11828.25,11750.0,0.05,188.5,0,59.18035212309513,11264.121911525373,No SL Hit
RELIANCE.EQ-NSE,2019-06-17,1283.0,1268.0,16.642242690552646,24.963364035828967,2019-06-19,-4766.971308478642,545.5962587685113,0,False,0,11672.15,11600.0,47.0,64.65,0,59.97181324777355,1125.4610333143428,Intraday SL Hit
RELIANCE.EQ-NSE,2019-07-15,1276.5,1248.15,17.03848656413723,25.557729846205845,2019-07-19,-4905.322218817417,548.3744614179396,0,False,0,11588.35,11500.0,105.05,52.7,0,60.405493448161295,-3066.9379160967687,Intraday SL Hit
RELIANCE.EQ-NSE,2019-08-19,1289.7,1268.0,16.44412075376035,24.666181130640528,2019-08-21,-4685.752017528828,542.7618826083585,0,False,0,11053.9,11000.0,138.5,94.3,0,63.326065913388035,-2651.589031925385,Intraday SL Hit
RELIANCE.EQ-NSE,2019-09-16,1210.6,1188.75,14.264779449045124,21.397169173567686,2019-09-17,-4330.337392635125,578.225673219891,0,False,0,11003.5,10950.0,168.5,78.0,0,63.61612214295452,-5600.445312855,Intraday SL Hit
RELIANCE.EQ-NSE,2019-10-22,1417.4,1386.85,15.701163490789252,23.551745236183876,2019-10-23,-4070.9592090200717,493.86200084662056,0,False,0,11588.35,11500.0,52.2,63.1,0,60.405493448161295,728.0674125306879,Intraday SL Hit
RELIANCE.EQ-NSE,2019-11-18,1460.3,1446.3,25.755851782998143,0.0495304841980733,2019-11-28,12198.717546592945,479.3535574881874,0,False,0,11884.5,11800.0,0.05,57.4,0,58.90024822247465,3411.767428162733,No SL Hit
RELIANCE.EQ-NSE,2019-12-16,1570.55,1545.35,17.88050479550448,26.820757193256718,2019-12-26,-4183.939073794465,445.70373436057434,0,False,0,12053.95,11950.0,0.05,46.25,0,58.07225017525375,2709.8254099278656,Intraday SL Hit
RELIANCE.EQ-NSE,2020-01-20,1532.2,1505.75,17.830974311306406,26.74646146695961,2020-01-28,-4276.780485188033,456.8594178305704,0,False,0,12224.55,12150.0,94.6,53.0,0,57.26182149854187,-2297.573325807494,Intraday SL Hit
RELIANCE.EQ-NSE,2020-02-17,1478.5,1466.1,20.505620458002365,30.758430687003546,2020-02-18,-5096.933052631632,473.45282380791343,0,False,0,12045.8,11950.0,62.5,53.75,0,58.111540952033074,-440.92131697355086,Intraday SL Hit
RELIANCE.EQ-NSE,2020-03-16,1012.2,990.6,75.28633598107149,112.92950397160723,2020-03-19,-27334.250615534253,691.5629322268326,0,False,0,9197.4,9100.0,1021.5,565.85,0,76.10846543588406,-33470.71454976406,Intraday SL Hit
RELIANCE.EQ-NSE,2020-04-20,1248.1,1228.35,48.63893548250803,72.95840322376205,2020-04-21,-14321.615888007134,560.8524957936063,0,False,0,9261.85,9100.0,309.55,179.0,0,75.57885303692026,-9497.578777458068,Intraday SL Hit
RELIANCE.EQ-NSE,2020-05-18,1443.0,1406.65,30.95,0.1,2020-05-28,14814.726264726265,485.1004851004851,0,False,0,8823.25,8700.0,0.05,168.5,0,79.33584563511178,13497.843765052561,No SL Hit
RELIANCE.EQ-NSE,2020-06-15,1611.4,1580.0,36.7,0.05,2020-06-25,15761.294526498697,434.4048653344917,0,False,0,9813.7,9650.0,0.05,151.0,0,71.32885659842873,10874.833141424742,No SL Hit
RELIANCE.EQ-NSE,2020-07-20,1922.0,1880.0,39.15,0.05,2020-07-30,14097.606659729448,364.20395421436007,0,False,0,11022.2,10850.0,0.05,90.0,0,63.50819255683983,5769.751047885177,No SL Hit
RELIANCE.EQ-NSE,2020-08-17,2094.05,2040.0,43.5,0.05,2020-08-27,14378.906902891524,334.28046130703655,0,False,0,11247.1,11050.0,0.05,64.5,0,62.238265864089406,4051.431035555832,No SL Hit
RELIANCE.EQ-NSE,2020-09-14,2296.8999,2240.0,32.0,48.0,2020-09-22,-5119.9444956221205,304.7586009298882,0,False,0,11440.05,11250.0,108.4,88.25,0,61.1885437563647,-1112.621885393858,Intraday SL Hit
RELIANCE.EQ-NSE,2020-10-19,2175.0,2120.0,30.15,45.224999999999994,2020-10-21,-5094.310344827585,321.8390804597701,0,False,0,11873.05,11700.0,58.9,73.95,0,58.95704978922855,965.6280399728804,Intraday SL Hit
RELIANCE.EQ-NSE,2020-11-17,1994.8,1950.0,34.15,51.224999999999994,2020-11-20,-6291.420192500502,350.91237216763585,0,False,0,12874.2,12650.0,33.0,49.5,0,54.37231051249786,942.0002796290253,Intraday SL Hit
RELIANCE.EQ-NSE,2020-12-21,1935.0,1900.0,40.0,0.05,2020-12-31,14307.312661498709,361.75710594315245,0,False,0,13328.4,13100.0,0.05,135.0,0,52.51943218991027,7158.424867200864,No SL Hit
RELIANCE.EQ-NSE,2021-01-18,1972.8,1920.0,31.2,46.8,2021-01-28,-5812.04379562044,354.8256285482563,0,False,0,14281.3,14050.0,232.2,138.3,0,49.015145680015124,-4420.921064608962,Intraday SL Hit
