ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-16,1136.5,1109.5,17.286138985127597,0.0495304841980733,2019-01-31,10509.701948407732,615.9260888693357,0,False,0,10890.3,10800.0,0.05,81.8,0,64.27738446140144,5307.287218901225,No SL Hit
RELIANCE.EQ-NSE,2019-02-13,1238.3,1208.55,18.22721818489099,0.0495304841980733,2019-02-28,10172.368690786901,565.2911249293386,0,False,0,10793.65,10700.0,0.05,80.0,0,64.85294594506956,5236.90781153734,No SL Hit
RELIANCE.EQ-NSE,2019-03-13,1348.5,1327.4,22.288717889133007,0.0495304841980733,2019-03-28,11428.300663582602,519.0952910641454,0,False,0,11341.7,11250.0,0.1,74.5,0,61.71914263293862,4637.946692294806,No SL Hit
RELIANCE.EQ-NSE,2019-04-10,1331.0,1307.6,22.585900794321446,0.0495304841980733,2019-04-25,11733.291659005805,525.9203606311045,0,False,0,11584.3,11500.0,0.05,69.05,0,60.4266118798719,4211.1910085201525,No SL Hit
RELIANCE.EQ-NSE,2019-05-15,1256.2,1228.35,42.39809447355079,0.0495304841980733,2019-05-30,23361.615521288535,557.2361088998567,0,False,0,11157.0,11100.0,0.05,278.45,0,62.740880164918885,17641.79438917271,No SL Hit
RELIANCE.EQ-NSE,2019-06-12,1332.5,1307.6,18.573931574277506,37.14786314855501,2019-06-17,-10050.134833061225,525.328330206379,0,False,0,11906.2,11800.0,157.0,72.95,0,58.79289781794359,-4806.3487930657975,Intraday SL Hit
RELIANCE.EQ-NSE,2019-07-10,1277.1,1248.15,18.573931574277506,37.14786314855501,2019-07-22,-10486.104976160117,548.1168271865947,0,False,0,11498.9,11400.0,79.95,84.0,0,60.875388080599016,346.3505204845678,Intraday SL Hit
RELIANCE.EQ-NSE,2019-08-14,1288.0,1268.0,23.67557144667905,48.044569672131146,2019-08-23,-13633.804150347934,543.4782608695652,0,False,0,11029.4,10950.0,271.75,108.75,0,63.46673436451666,-10103.586777159231,Overnight SL Hit
RELIANCE.EQ-NSE,2019-09-11,1232.05,1208.55,17.03848656413723,34.07697312827446,2019-09-16,-9970.98235683856,568.158759790593,0,False,0,11035.7,10950.0,78.0,91.0,0,63.430502822657374,931.7940864648367,Intraday SL Hit
RELIANCE.EQ-NSE,2019-10-16,1374.5,1347.25,24.76524209903668,0.0495304841980733,2019-10-31,12460.745523684527,509.2761004001455,0,False,0,11464.0,11350.0,0.05,85.2,0,61.06071179344033,5251.373866015353,No SL Hit
RELIANCE.EQ-NSE,2019-11-13,1469.1,1446.3,27.48941872993071,0.0495304841980733,2019-11-28,12943.400127638653,476.48219998638626,0,False,0,11840.45,11750.0,0.05,92.7,0,59.11937468592832,5532.243284672459,No SL Hit
RELIANCE.EQ-NSE,2019-12-11,1561.0,1525.55,19.118766900456315,38.23753380091263,2019-12-26,-8830.641214112109,448.4304932735426,0,False,0,11910.15,11800.0,0.05,65.75,0,58.773399159540396,3900.085221428782,Intraday SL Hit
RELIANCE.EQ-NSE,2020-01-15,1524.1,1505.75,29.767821003042084,59.53564200608417,2020-01-30,-14082.146147361289,459.2874483301621,0,False,0,12343.3,12250.0,214.35,61.4,0,56.710928195863346,-8517.556083057205,Intraday SL Hit
RELIANCE.EQ-NSE,2020-02-12,1473.7,1446.3,19.316888837248605,38.63377767449721,2020-02-25,-9450.686606267385,474.99491076881316,0,False,0,12201.2,12100.0,271.6,63.45,0,57.37140609120414,-11749.635281775565,Intraday SL Hit
RELIANCE.EQ-NSE,2020-03-11,1152.0,1129.3,51.80888647118472,103.61777294236944,2020-03-12,-32425.527036218915,607.6388888888889,0,False,0,10458.4,10350.0,875.85,245.5,0,66.9318442591601,-41439.947793161475,Intraday SL Hit
RELIANCE.EQ-NSE,2020-04-15,1157.5,1129.3,54.929306975663344,0.0495304841980733,2020-04-30,32856.14832121526,604.7516198704104,0,False,0,8925.3,8750.0,0.1,263.2,0,78.42873628897628,20841.103380278535,No SL Hit
