ticker,Option Open Date,Spot Price,Option Strike,Option Initial Price,Option Final Price,Option Close Date,Options PNL,lot_size,Options SL,Re-entry,Reentry Count,Nifty Spot Price,Nifty Option Strike,Nifty Option Final Price,Nifty Option Initial Price,Nifty Option Close Date,Nifty lot_size,Nifty Options PNL,Option SL
RELIANCE.EQ-NSE,2019-01-11,1095.5,1069.85,20.456089973804293,0.0495304841980733,2019-01-31,12908.308808323449,638.9776357827476,0,False,0,10794.95,10700.0,0.05,100.05,0,64.84513592003668,6549.423573059626,No SL Hit
RELIANCE.EQ-NSE,2019-02-08,1277.8,1248.15,23.27932757309448,46.55865514618896,2019-02-14,-13135.385177806482,547.8165597120051,0,False,0,10943.6,10850.0,142.8,102.05,0,63.96432618151248,-2449.9296392412016,Intraday SL Hit
RELIANCE.EQ-NSE,2019-03-08,1266.9,1248.15,22.09059595234072,0.0495304841980733,2019-03-28,12056.014636233389,552.5297971426315,0,False,0,11035.4,10950.0,0.1,84.05,0,63.432227196114326,5378.513692299328,No SL Hit
RELIANCE.EQ-NSE,2019-04-05,1354.95,1327.4,22.93261418370796,0.0495304841980733,2019-04-25,11703.224161025555,516.6242296763718,0,False,0,11665.95,11600.0,0.05,76.0,0,60.00368594070778,4602.912750354665,No SL Hit
RELIANCE.EQ-NSE,2019-05-10,1245.8,1228.35,43.4877651259084,0.0495304841980733,2019-05-30,24162.78951671736,561.8879434901269,0,False,0,11278.9,11200.0,0.05,268.35,0,62.06278981106314,16818.02303416113,No SL Hit
RELIANCE.EQ-NSE,2019-06-07,1311.0,1287.8,21.793413047152274,23.9727543518675,2019-06-27,-1408.0107437786403,533.9435545385202,0,False,0,11870.65,11800.0,0.05,109.7,0,58.96896968573751,6530.665970271215,No SL Hit
RELIANCE.EQ-NSE,2019-07-05,1262.9,1228.35,17.731913342910257,8.122999408484029,2019-07-25,5182.718635551983,554.2798321323936,0,False,0,11811.15,11700.0,448.0,89.6,0,59.266032520118706,-20922.331864382388,No SL Hit
RELIANCE.EQ-NSE,2019-08-09,1161.0,1129.3,24.170876288659795,0.0495304841980733,2019-08-29,14397.415345144876,602.9285099052541,0,False,0,11109.65,11000.0,50.1,101.0,0,63.00828558955503,3302.327256034169,No SL Hit
RELIANCE.EQ-NSE,2019-09-06,1220.2,1188.75,18.7720535110698,0.0495304841980733,2019-09-26,10632.695485037972,573.6764464841829,0,False,0,10946.2,10850.0,0.05,110.5,0,63.949133032467884,7133.877510003472,No SL Hit
RELIANCE.EQ-NSE,2019-10-11,1350.0,1327.4,32.293875697143825,0.0495304841980733,2019-10-31,16551.583559846393,518.5185185185185,0,False,0,11305.05,11200.0,0.05,123.35,0,61.91923078624155,7711.049486733806,No SL Hit
